ID,AcceptedName_ID,Genus,Species,AutorString,InfraSpecies,InfraSpMarker,InfraSpecificAutorString,Sp2000NameStatus,GSDNameStatus,
391070,380790,Desmoscelis,villosa,,stachyoides,var.,"(Bonpl.) Cogn.",Synonym,,
388230,380790,Chaetogastra,lychnitoides,DC.,,,,Synonym,,
394658,380790,Desmoscelis,villosa,,hypericoides,var.,"(DC.) Cogn.",Synonym,,
394659,380790,Desmoscelis,villosa,,lychnitoides,var.,"(DC.) Cogn.",Synonym,,
394660,380790,Desmoscelis,villosa,,ovata,var.,Cogn.,Synonym,,
400171,380790,Rhexia,lychnitoides,"Schrank & Mart.",,,,Synonym,,
399988,380790,Rhexia,stachyoides,Bonpl.,,,,Synonym,,
409936,380790,Chaetogastra,stachyoides,DC.,,,,Synonym,,
409928,380790,Chaetogastra,hypericoides,DC.,,,,Synonym,,
382098,380790,Melastoma,villosum,Aubl.,,,,Synonym,,
383745,380790,Desmoscelis,mollis,Pittier,,,,Synonym,,
381132,380793,Graffenrieda,parviflora,Cogn.,,,,Synonym,,
381025,380793,Calyptrella,gracilis,Triana,,,,Synonym,,
381371,380793,Miconia,consimilis,Pilg.,,,,Synonym,,
384235,380797,Rhexia,elegans,Schltdl.,,,,Synonym,,
384237,380797,Monochaetum,guatemalense,"Standl. & Steyerm.",,,,Synonym,,
399716,380797,Schizocentron,elegans,Meisn.,,,,Synonym,,
384245,380798,Heterocentron,salvadoranum,Gleason,,,,Synonym,,
385257,380798,Heterocentron,sinuatum,S.Winkl.,,,,Synonym,,
382675,380802,Leandra,strigosa,Gleason,,,,Synonym,,
382665,380804,Clidemiastrum,mexicanum,Naudin,,,,Synonym,,
385514,380804,Clidemia,lugubris,Beurl.,,,,Synonym,,
386257,380805,Oxymeris,rufescens,"(DC.) Triana",,,,Synonym,,
384177,380805,Tschudya,rufescens,DC.,,,,Synonym,,
400898,380805,Oxymeris,asperiuscula,"(Rich. ex DC.) Triana",,,,Synonym,,
412255,380805,Tschudya,asperiuscula,"Rich. ex DC.",,,,Synonym,,
415710,380805,Leandra,rufescens,,angustifolia,var.,Cogn.,Synonym,,
415712,380805,Leandra,rufescens,,asperiuscula,var.,"(Rich. ex DC.) Cogn.",Synonym,,
415713,380805,Leandra,rufescens,,glandulosa,var.,Cogn.,Synonym,,
383925,380809,Clidemia,amblyandra,Naudin,,,,Synonym,,
383926,380809,Oxymeris,subseriata,"(Naudin) Triana",,,,Synonym,,
383927,380809,Leandra,mucida,Markgr.,,,,Synonym,,
383921,380815,Maieta,hispida,Rusby,,,,Synonym,,
383484,380815,Maieta,guianensis,,peruviana,var.,"(Cogn.) Ule",Synonym,,
383478,380815,Maieta,guianensis,,leticiana,var.,Whiffin,Synonym,,
381704,380815,Myrmidone,peruviana,Cogn.,,,,Synonym,,
386803,380815,Tococa,mayeta,D.Don,,,,Synonym,,
405309,380815,Maieta,dispar,Miq.,,,,Synonym,,
405314,380815,Maieta,hypophysca,DC.,,,,Synonym,,
405341,380817,Marcetia,disticha,Cogn.,,,,Synonym,,
405343,380817,Marcetia,excoriata,DC.,,,,Synonym,,
405354,380817,Marcetia,juniperina,DC.,,,,Synonym,,
405363,380817,Marcetia,tamariscina,DC.,,,,Synonym,,
386770,380817,Marcetia,andicola,Naudin,,,,Synonym,,
386490,380817,Marcetia,fastigiata,Cogn.,,,,Synonym,,
386492,380817,Marcetia,glandulosa,DC.,,,,Synonym,,
386493,380817,Marcetia,glazioviana,Cogn.,,,,Synonym,,
386498,380817,Marcetia,taxifolia,,cinerea,var.,DC.,Synonym,,
386499,380817,Marcetia,taxifolia,,decumbens,var.,Cogn.,Synonym,,
386500,380817,Marcetia,taxifolia,,glabrescens,var.,Cogn.,Synonym,,
386504,380817,Rhexia,juniperina,"Humb. & Bonpl. ex Spreng.",,,,Synonym,,
387600,380817,Rhexia,taxifolia,A.St.-Hil.,,,,Synonym,,
381864,380817,Marcetia,denudata,Naudin,,,,Synonym,,
381866,380817,Marcetia,gardneri,Cogn.,,,,Synonym,,
381867,380817,Marcetia,hirsuta,Cogn.,,,,Synonym,,
381868,380817,Marcetia,schenckii,Cogn.,,,,Synonym,,
381264,380817,Marcetia,cinerea,Triana,,,,Synonym,,
381265,380817,Marcetia,cordigera,DC.,,,,Synonym,,
381267,380817,Marcetia,juniperina,"(Humb. & Bonpl. ex Spreng.) DC.",,,,Synonym,,
415516,380817,Marcetia,cordigera,,andicola,var.,"(Naudin) Cogn. in Mart.",Synonym,,
415518,380817,Marcetia,fastigiata,,imbricata,var.,Cogn.,Synonym,,
413814,245648,Melastoma,malabathricum,,polyanthum,var.,"(Blume) Benth.",Synonym,,
404366,245648,Melastoma,oliganthum,Naudin,,,,Synonym,,
404176,245648,Melastoma,pusillum,Blume,,,,Synonym,,
404219,245648,Melastoma,royenii,Blume,,,,Synonym,,
404057,245648,Melastoma,tondanense,Blume,,,,Synonym,,
403992,245648,Melastoma,setigerum,Blume,,,,Synonym,,
388458,380821,Acinodendron,aeruginosum,"(Naudin) Kuntze",,,,Synonym,,
381461,380821,Miconia,lindenii,Naudin,,,,Synonym,,
388468,380823,Acinodendron,appendiculatum,"(Triana) Kuntze",,,,Synonym,,
386336,380824,Miconia,araguensis,,angustifolia,var.,"(Cogn.) Wurdack",Synonym,,
381152,380824,Heterotrichum,glandulosum,,angustifolium,var.,Cogn.,Synonym,,
380738,380824,Heterotrichum,glandulosum,Cogn.,,,,Synonym,,
383425,380825,Miconia,macdanielii,Wurdack,,,,Synonym,,
383800,380825,Sphaerogyne,cinnamomea,Linden,,,,Synonym,,
382278,380827,Clidemia,bracteata,DC.,,,,Synonym,,
388498,380827,Acinodendron,bracteatum,"(DC.) Kuntze",,,,Synonym,,
390468,380827,Clidemia,cephalophora,"Steud. ex Triana",,,,Synonym,,
390607,380827,Clidemia,interrupta,"Poepp. ex Triana",,,,Synonym,,
399361,380827,Staphidium,triste,Naudin,,,,Synonym,,
395343,380827,Clidemia,trichodes,DC.,,,,Synonym,,
402061,380827,Miconia,trichodes,"(DC.) Triana",,,,Synonym,,
414983,380827,Miconia,demerarensis,Gleason,,,,Synonym,,
415355,380829,Melastoma,arboreum,Vell.,,,,Synonym,,
382290,380829,Melastoma,calvescens,"Schrank & Mart. ex DC.",,,,Synonym,,
383809,380829,Miconia,magnifica,"(Groenl.) Triana",,,,Synonym,,
383810,380829,Miconia,velutina,"L.Linden & Rodigas",,,,Synonym,,
383807,380829,Melastoma,mandioccanum,Raddi,,,,Synonym,,
385760,380829,Miconia,arborea,"Pav. ex Triana",,,,Synonym,,
388522,380831,Acinodendron,caudatum,"(Bonpl.) Kuntze",,,,Synonym,,
390485,380832,Clidemia,coccinea,DC.,,,,Synonym,,
395134,380832,Clidemia,violacea,DC.,,,,Synonym,,
402849,380832,Miconia,iodopila,Steud.,,,,Synonym,,
402944,380832,Miconia,erythropila,Steud.,,,,Synonym,,
387217,380832,Miconia,ceramicarpa,,crozieriae,var.,"Cremers & C.V.Martin",Synonym,,
381356,380832,Miconia,ceramicarpa,,candolleana,var.,Cogn.,Synonym,,
415088,380832,Miconia,ceramicarpa,,navioensis,var.,Wurdack,Synonym,,
415089,380832,Miconia,ceramicarpa,,violacea,var.,Cogn.,Synonym,,
414223,380832,Miconia,spondylantha,,leschenaultiana,var.,Naudin,Synonym,,
411665,380832,Acinodendron,ceramicarpum,"(DC.) Kuntze",,,,Synonym,,
412962,380832,Tamonea,ceramicarpa,"(DC.) Krasser",,,,Synonym,,
412963,380833,Tamonea,ciliata,"(Rich.) Krasser",,,,Synonym,,
411695,380833,Acinodendron,ciliatum,"(Rich.) Kuntze",,,,Synonym,,
414301,380833,Miconia,racemosa,,urbaniana,var.,Cogn.,Synonym,,
414899,380833,Miconia,ciliata,,attenuata,var.,Cogn.,Synonym,,
414900,380833,Miconia,ciliata,,congestiflora,var.,"(DC.) Cogn.",Synonym,,
414902,380833,Miconia,ciliata,,serrata,var.,Cogn.,Synonym,,
414000,380833,Miconia,virgulata,Gleason,,,,Synonym,,
415382,380833,Melastoma,decussatum,Vahl,,,,Synonym,,
417157,380833,Miconia,ciliata,,plurilocularis,var.,Cogn.,Synonym,,
382295,380833,Melastoma,ciliatum,Rich.,,,,Synonym,,
386943,380833,Miconia,barbigera,DC.,,,,Synonym,,
387113,380833,Miconia,congestiflora,DC.,,,,Synonym,,
402869,380833,Miconia,decussata,"(Vahl) D.Don ex Loud.",,,,Synonym,,
403229,380833,Miconia,calophylla,Crueg.,,,,Synonym,,
403100,380833,Miconia,cruegeri,Triana,,,,Synonym,,
390567,380833,Clidemia,glabriflora,C.Presl,,,,Synonym,,
388569,380833,Acinodendron,decussatum,"(Vahl) Kuntze",,,,Synonym,,
387705,380833,Hartigia,barbigera,Miq.,,,,Synonym,,
388582,380834,Acinodendron,dodecandrum,"(Cogn.) Kuntze",,,,Synonym,,
404034,380834,Melastoma,swartzianum,Rich.,,,,Synonym,,
404040,380834,Melastoma,tamonea,Sw.,,,,Synonym,,
414867,380834,Miconia,fothergilla,,gracilipes,var.,Naudin,Synonym,,
414795,380834,Miconia,dodecandra,,longifolia,var.,Cogn.,Synonym,,
402654,380836,Miconia,ligustriflora,"Cogn. ex Cuatrec.",,,,Synonym,,
387247,380836,Miconia,pallida,Gleason,,,,Synonym,,
383296,380837,Melastoma,elatum,Sw.,,,,Synonym,,
402948,380837,Miconia,eurychaenioides,Griseb.,,,,Synonym,,
411481,380838,Acinodendron,eriocalyx,"(Cogn.) Kuntze",,,,Synonym,,
381155,380839,Heterotrichum,schlimii,"(Naudin) Triana",,,,Synonym,,
386334,380839,Octomeris,schlimii,Naudin,,,,Synonym,,
387227,380840,Clidemia,glabrata,Steud.,,,,Synonym,,
387029,380840,Melastoma,lineatum,Schltdl.,,,,Synonym,,
385688,380840,Miconia,sanctiramoni,Kraenzl.,,,,Synonym,,
382680,380840,Melastoma,ibaguense,Bonpl.,,,,Synonym,,
383805,380840,Clidemia,virgata,Pittier,,,,Synonym,,
402938,380840,Miconia,eriophora,Miq.,,,,Synonym,,
403139,380840,Miconia,auriculata,DC.,,,,Synonym,,
402660,380840,Miconia,lineata,Schltdl.,,,,Synonym,,
405709,380840,Leandra,ciliata,Cham.,,,,Synonym,,
390472,380840,Clidemia,chamissois,Naudin,,,,Synonym,,
390643,380840,Clidemia,maculata,Benth.,,,,Synonym,,
390653,380840,Clidemia,miconioides,Benth.,,,,Synonym,,
398613,380840,Tschudya,ibaguensis,"(Bonpl.) Griseb.",,,,Synonym,,
414743,380840,Miconia,ibaguensis,,glabrata,var.,"(Steud.) Cogn.",Synonym,,
412972,380840,Tamonea,ibaguensis,"(Bonpl.) Krasser",,,,Synonym,,
415436,380840,Melastoma,pilosum,"Sessé & Moç.",,,,Synonym,,
383881,380842,Miconia,cuneifolia,Gleason,,,,Synonym,,
382336,380843,Melastoma,lacerum,Bonpl.,,,,Synonym,,
385513,380843,Clidemia,rhodolasia,Beurl.,,,,Synonym,,
388677,380843,Acinodendron,lacerum,"(Bonpl.) Kuntze",,,,Synonym,,
410558,380843,Miconia,villosissima,Crueg.,,,,Synonym,,
416122,380843,Clidemia,lacera,"(Bonpl.) DC.",,,,Synonym,,
406183,380844,Jucunda,bredemeyriana,Cham.,,,,Synonym,,
406187,380844,Jucunda,rudolphiana,Cham.,,,,Synonym,,
404735,380844,Melastoma,asperum,C.Presl,,,,Synonym,,
404348,380844,Melastoma,nicotianaefolium,Desr.,,,,Synonym,,
404604,380844,Melastoma,cuspidatum,"Willd. ex Cham.",,,,Synonym,,
404683,380844,Melastoma,acuminatum,"Sieber ex C.Presl",,,,Synonym,,
404118,380844,Melastoma,pendulifolium,Bonpl.,,,,Synonym,,
402554,380844,Miconia,nicotianifolia,DC.,,,,Synonym,,
402493,380844,Miconia,microcarpa,"Macfad. ex Griseb.",,,,Synonym,,
402786,380844,Miconia,havanensis,DC.,,,,Synonym,,
404017,380844,Melastoma,striatum,"Willd. ex Cham.",,,,Synonym,,
385489,380844,Miconia,ambigua,"(Bonpl.) DC.",,,,Synonym,,
386935,380844,Miconia,parviflora,Macfad.,,,,Synonym,,
386937,380844,Miconia,pendulifolia,"(Bonpl.) DC.",,,,Synonym,,
386941,380844,Melastoma,portoricense,Spreng.,,,,Synonym,,
386888,380844,Melastoma,brachiatum,Vahl,,,,Synonym,,
386919,380844,Acinodendron,laevigatum,"(L.) Kuntze",,,,Synonym,,
386905,380844,Melastoma,expansum,Vahl,,,,Synonym,,
386844,380844,Melastoma,ambiguum,Bonpl.,,,,Synonym,,
381351,380844,Miconia,ceanothina,DC.,,,,Synonym,,
381278,380844,Melastoma,piluliferum,Vahl,,,,Synonym,,
245647,380844,Melastoma,laevigatum,L.,,,,Synonym,,
381434,380845,Miconia,humilis,Cogn.,,,,Synonym,,
414632,380846,Miconia,lucida,,pariensis,ssp.,Wurdack,Synonym,,
416286,380847,Heterotrichum,macrodon,"(Naudin) Planch. ex Hook.f.",,,,Synonym,,
386333,380847,Octomeris,macrodon,Naudin,,,,Synonym,,
402468,380848,Miconia,pseudorubiginosa,Cogn.,,,,Synonym,,
386348,380850,Miconia,mesmeana,,longipetiolata,ssp.,Wurdack,Synonym,,
380851,380850,Miconia,mesmeana,,jabonensis,ssp.,Wurdack,Synonym,,
382355,380852,Melastoma,minutiflorum,Bonpl.,,,,Synonym,,
382686,380852,Miconia,borealis,Gleason,,,,Synonym,,
387116,380852,Miconia,melanodendron,Naudin,,,,Synonym,,
387230,380852,Miconia,minutiflora,,latifolia,var.,Cogn.,Synonym,,
387236,380852,Glossocentrum,collinum,Crueg.,,,,Synonym,,
387237,380852,Miconia,glossocentra,Naudin,,,,Synonym,,
387238,380852,Cremanium,trinitatis,Crueg.,,,,Synonym,,
387239,380852,Miconia,trinitatis,"(Crueg.) Naudin",,,,Synonym,,
404120,380852,Melastoma,pendulum,"Salzm. ex Griseb.",,,,Synonym,,
388396,380852,Cremanium,paniculatum,"Mart. ex Triana",,,,Synonym,,
412982,380852,Tamonea,minutiflora,"(Bonpl.) Krasser",,,,Synonym,,
412983,380853,Tamonea,nervosa,"(Sm.) Krasser",,,,Synonym,,
414534,380853,Miconia,nervosa,,mediana,var.,J.F.Macbr.,Synonym,,
388752,380853,Acinodendron,nervosum,"(Sm.) Kuntze",,,,Synonym,,
390784,380853,Clidemia,spondylantha,"Mart. ex Triana",,,,Synonym,,
398619,380853,Tschudya,spondylantha,"(DC.) Griseb.",,,,Synonym,,
402183,380853,Miconia,spondylantha,DC.,,,,Synonym,,
402975,380853,Miconia,fockeana,Miq.,,,,Synonym,,
407436,380853,Clidemia,spicaeformis,DC.,,,,Synonym,,
385490,380853,Miconia,septuplinervis,Pittier,,,,Synonym,,
382363,380853,Melastoma,nervosum,Sm.,,,,Synonym,,
381814,380855,Tococa,grandifolia,Standl.,,,,Synonym,,
382402,380856,Diplochita,serrulata,DC.,,,,Synonym,,
382403,380856,Chitonia,macrophylla,"Pav. ex D.Don",,,,Synonym,,
381471,380856,Miconia,macrophylla,"(Pav. ex D.Don) Triana",,,,Synonym,,
385388,380856,Tamonea,tomentosa,,auriculata,var.,Jenn.,Synonym,,
387190,380856,Miconia,leucocephala,"(DC.) Naudin",,,,Synonym,,
387191,380856,Diplochita,leucocephala,DC.,,,,Synonym,,
394695,380856,Diplochita,serrulata,,latifolia,var.,DC.,Synonym,,
391056,380856,Decaraphe,hostmannii,Steud.,,,,Synonym,,
388713,380856,Acinodendron,macrophyllum,"(Pav. ex D.Don) Kuntze",,,,Synonym,,
388492,380856,Acinodendron,boissierianum,"(Cogn.) Kuntze",,,,Synonym,,
414646,380856,Miconia,macrophylla,,hostmanni,var.,"(Steud.) Cogn.",Synonym,,
414648,380856,Miconia,macrophylla,,leucocephala,var.,"(DC.) Cogn.",Synonym,,
415009,380856,Miconia,boissieriana,Cogn.,,,,Synonym,,
416318,380856,Miconia,macrophylla,,serrulata,var.,"(DC.) Cogn.",Synonym,,
416682,380856,Miconia,macrophylla,,latifolia,var.,"(DC.) Cogn.",Synonym,,
414757,380857,Miconia,inaperta,Naudin,,,,Synonym,,
414221,380857,Miconia,spinulosa,,subintegrifolia,var.,Cogn.,Synonym,,
381517,380857,Miconia,octoscenidium,Cogn.,,,,Synonym,,
124443,380858,Melastoma,squamulosum,Sm.,,,,Synonym,,
387287,380858,Maieta,argentea,Vent.,,,,Synonym,,
386577,380858,Miconia,otodesma,Naudin,,,,Synonym,,
387983,380858,Huberia,argentea,"(Vent.) DC.",,,,Synonym,,
410777,380858,Acinodendron,squamulosum,"(Sm.) Kuntze",,,,Synonym,,
414359,380859,Miconia,pachypoda,Gleason,,,,Synonym,,
414083,380860,Miconia,theaezans,,cuneata,var.,Cogn.,Synonym,,
414084,380860,Miconia,theaezans,,flavescens,ssp.,Cogn.,Synonym,,
414085,380860,Miconia,theaezans,,genuina,var.,Cogn.,Synonym,,
414086,380860,Miconia,theaezans,,glaberrima,var.,"(DC. ) Cogn.",Synonym,,
414087,380860,Miconia,theaezans,,glazioviana,var.,Cogn.,Synonym,,
414088,380860,Miconia,theaezans,,integrifolia,var.,Cogn.,Synonym,,
414089,380860,Miconia,theaezans,,lanceolata,var.,Cogn.,Synonym,,
414090,380860,Miconia,theaezans,,longifolia,var.,Cogn.,Synonym,,
414091,380860,Miconia,theaezans,,milleflora,var.,"(DC.) Cogn.",Synonym,,
414092,380860,Miconia,theaezans,,minutiflora,var.,"(DC.) Cogn.",Synonym,,
414093,380860,Miconia,theaezans,,paludosa,var.,"(Gardner) Cogn.",Synonym,,
414094,380860,Miconia,theaezans,,parvifolia,var.,Cogn.,Synonym,,
414095,380860,Miconia,theaezans,,saldanhaei,var.,Cogn.,Synonym,,
414096,380860,Miconia,theaezans,,setulosa,var.,Hoehne,Synonym,,
414097,380860,Miconia,theaezans,,spinulosa,var.,Cogn.,Synonym,,
414098,380860,Miconia,theaezans,,subtriplinervia,var.,Cogn.,Synonym,,
414099,380860,Miconia,theaezans,,tetragona,var.,Cogn.,Synonym,,
414100,380860,Miconia,theaezans,,triplinervia,var.,Cogn.,Synonym,,
414101,380860,Miconia,theaezans,,viridis,ssp.,Cogn.,Synonym,,
414102,380860,Miconia,theaezans,,vulgaris,var.,Cogn.,Synonym,,
412994,380860,Tamonea,theaezans,"(Bonpl.) Krasser",,,,Synonym,,
410821,380860,Acinodendron,theaezans,"(Bonpl.) Kuntze",,,,Synonym,,
411108,380860,Acinodendron,multinervulosum,"(Cogn.) Kuntze",,,,Synonym,,
402890,380860,Miconia,dimorpha,Naudin,,,,Synonym,,
387706,380860,Hartigia,milleflora,Miq.,,,,Synonym,,
388416,380860,Cremanium,theaezans,"(Bonpl.) DC.",,,,Synonym,,
388365,380860,Cremanium,ambiguum,Benth.,,,,Synonym,,
395037,380860,Cremanium,milleflorum,DC.,,,,Synonym,,
395038,380860,Cremanium,minutiflorum,DC.,,,,Synonym,,
395041,380860,Cremanium,paludosum,Gardner,,,,Synonym,,
385792,380860,Cremanium,glaberrimum,DC.,,,,Synonym,,
381495,380860,Miconia,multinervulosa,Cogn.,,,,Synonym,,
382410,380860,Melastoma,theaezans,Bonpl.,,,,Synonym,,
386207,380862,Miconia,tinifolia,,roraimensis,var.,Wurdack,Synonym,,
386344,380862,Miconia,tinifolia,,caudata,var.,Wurdack,Synonym,,
414108,380862,Miconia,tinifolia,,parvifolia,var.,Cogn.,Synonym,,
410831,380864,Acinodendron,tovarense,"(Cogn.) Kuntze",,,,Synonym,,
381575,380866,Miconia,rostrata,"(Naudin) Cogn.",,,,Synonym,,
387602,380866,Octomeris,tuberculata,Naudin,,,,Synonym,,
388943,380866,Acinodendron,tuberculatum,"(Naudin) Kuntze",,,,Synonym,,
413604,380866,Octomeris,rostrata,Naudin,,,,Synonym,,
401761,380867,Microlicia,hilariana,Naudin,,,,Synonym,,
401780,380867,Microlicia,juniperina,A.St.-Hil.,,,,Synonym,,
389338,380868,Arthrostemma,bonplandii,DC.,,,,Synonym,,
400310,380868,Rhexia,bonplandii,Kunth,,,,Synonym,,
383198,380868,Ephynes,bonplandii,"(Kunth) Raf.",,,,Synonym,,
399849,380869,Roezlia,granadensis,Regel,,,,Synonym,,
124557,380871,Arthrostemma,humboldtianum,"Kunth & Bouché",,,,Synonym,,
413644,380871,Monochaetum,latifolium,Naudin,,,,Synonym,,
382192,380872,Arthrostemma,lineatum,D.Don,,,,Synonym,,
386855,380874,Rhexia,myrtoidea,Bonpl.,,,,Synonym,,
383385,380875,Petaloma,myrtilloides,Sw.,,,,Synonym,,
245642,380877,Melastoma,aquaticum,Aubl.,,,,Synonym,,
387007,380877,Spennera,sieberi,Steud.,,,,Synonym,,
387261,380877,Rhexia,aquatica,"(Aubl.) Sw.",,,,Synonym,,
387273,380877,Aciotis,sieberi,"(Steud.) Triana",,,,Synonym,,
385858,380877,Spennera,aquatica,"(Aubl.) Mart. ex DC.",,,,Synonym,,
385859,380877,Homonoma,aridum,Bello,,,,Synonym,,
387662,380881,Melastoma,hirsuta,Sw.,,,,Synonym,,
387674,380882,Melastoma,quinquenervium,Mill.,,,,Synonym,,
387022,380882,Clidemia,quinquenervia,"(Mill.) Almeda",,,,Synonym,,
382700,380882,Ossaea,diversifolia,"(Bonpl.) Cogn.",,,,Synonym,,
382679,380882,Melastoma,diversifolium,Bonpl.,,,,Synonym,,
383940,380882,Clidemia,diversifolia,"(Bonpl.) DC.",,,,Synonym,,
383941,380882,Staphidium,diversifolium,"(Bonpl.) Naudin",,,,Synonym,,
383942,380882,Clidemia,decurrens,Beurl.,,,,Synonym,,
383943,380882,Octopleura,quinquenervia,"(Mill.) Triana",,,,Synonym,,
383944,380882,Octopleura,diversifolia,"(Bonpl.) Triana",,,,Synonym,,
382709,380884,Tibouchina,nana,"(Standl.) Gleason",,,,Synonym,,
382660,380884,Chaetolepis,nana,Standl.,,,,Synonym,,
385404,380884,Tibouchina,oerstedii,,subsessiliflora,var.,Cogn.,Synonym,,
380909,380885,Tibouchina,oerstedii,"(Triana) Cogn.",,,,Synonym,,
382702,380885,Pterolepis,oerstedii,Triana,,,,Synonym,,
380887,380886,Rhynchanthera,grandiflora,,microphylla,var.,Naudin,Synonym,,
381272,380886,Melastoma,grandiflorum,Aubl.,,,,Synonym,,
382089,380886,Rhynchanthera,haenkeana,DC.,,,,Synonym,,
381742,380886,Rhynchanthera,matthaei,Naudin,,,,Synonym,,
385301,380886,Rhynchanthera,insignis,Naudin,,,,Synonym,,
399832,380886,Rhynchanthera,rostrata,DC.,,,,Synonym,,
399840,380886,Rhynchanthera,stachydimorpha,DC.,,,,Synonym,,
399806,380886,Rhynchanthera,limosa,DC.,,,,Synonym,,
400041,380886,Rhynchanthera,adenophora,Miq.,,,,Synonym,,
400042,380886,Rhynchanthera,ambigua,Naudin,,,,Synonym,,
400044,380886,Rhynchanthera,betulifolia,Cogn.,,,,Synonym,,
411317,380886,Rhynchanthera,intermedia,Ule,,,,Synonym,,
413028,380886,Rhynchanthera,cardonae,Wurdack,,,,Synonym,,
413050,380886,Rhynchanthera,limosa,,depauperata,var.,Naudin,Synonym,,
413053,380886,Rhynchanthera,microphylla,Gleason,,,,Synonym,,
413055,380886,Rhynchanthera,monodynama,DC.,,,,Synonym,,
413057,380886,Rhynchanthera,orinocensis,Sprague,,,,Synonym,,
400059,380888,Rhynchanthera,glazioviana,Cogn.,,,,Synonym,,
399833,380888,Rhynchanthera,salicifolia,"Mart. ex DC.",,,,Synonym,,
385977,380888,Rhexia,serrulata,Rich.,,,,Synonym,,
386665,380888,Rhynchanthera,modesta,Naudin,,,,Synonym,,
381745,380888,Rhynchanthera,parviflora,Naudin,,,,Synonym,,
399717,380889,Schwackaea,cupheoides,Cogn.,,,,Synonym,,
412894,380889,Schwackaea,cupheoides,"Cogn. ex Durand",,,,Synonym,,
412895,380889,Schwackaea,cupheoides,"(Benth.) Cogn. in DC.",,,,Synonym,,
412806,380891,Tetrazygia,discolor,,acutidentata,var.,Naudin,Synonym,,
416494,380891,Tetrazygia,villosa,"(Griseb.) Cogn.",,,,Synonym,,
386869,380891,Melastoma,discolor,L.,,,,Synonym,,
386893,380891,Miconia,christophoriana,"(Ham.) DC.",,,,Synonym,,
387700,412797,Harrera,gerascanthoides,Macfad.,,,,Synonym,,
402356,412797,Miconia,pallens,"(Spreng.) Triana",,,,Synonym,,
383738,380894,Meriania,ciliaris,Vent.,,,,Synonym,,
384017,380898,Chaetogastra,geitneriana,Schltdl.,,,,Synonym,,
384018,380898,Chaetogastra,moritziana,"Klotzsch ex Triana",,,,Synonym,,
381786,380898,Tibouchina,moritziana,"(Klotzsch ex Triana) Cogn.",,,,Synonym,,
399130,380898,Tibouchina,impressa,Gleason,,,,Synonym,,
412646,380898,Tibouchina,pseudomollis,Gleason,,,,Synonym,,
400252,380899,Purpurella,muricata,"(Bonpl.) Naudin",,,,Synonym,,
388227,380899,Chaetogastra,lindeniana,Planch.,,,,Synonym,,
382148,380899,Melastoma,grossa,L.f.,,,,Synonym,,
386857,380899,Rhexia,muricata,Bonpl.,,,,Synonym,,
382151,380902,Melastoma,laxum,Desr.,,,,Synonym,,
381772,380902,Tibouchina,cymosa,Cogn.,,,,Synonym,,
383734,380902,Tibouchina,asperipilis,S.F.Blake,,,,Synonym,,
400505,380902,Pleroma,laxum,"(Desr.) DC.",,,,Synonym,,
399963,380902,Rhexia,sarmentosa,"Humb. & Bonpl.",,,,Synonym,,
406019,380902,Lasiandra,laxa,"(DC.) Naudin",,,,Synonym,,
383731,380903,Chaetogastra,lepidota,"(Bonpl.) DC.",,,,Synonym,,
383319,380903,Rhexia,lepidota,Bonpl.,,,,Synonym,,
381780,380903,Tibouchina,lepidota,,congestiflora,var.,Cogn.,Synonym,,
413247,380903,Pleroma,barbigerum,,lepidotum,var.,"(Naudin) Triana",Synonym,,
413267,380905,Pleroma,micranthella,C.Wright,,,,Synonym,,
414024,380905,Micranthella,lanceolata,,elatior,var.,Naudin,Synonym,,
382152,380905,Rhexia,flexuosa,"Ruiz & Pav.",,,,Synonym,,
383741,380905,Pleroma,longifolium,"(Vahl) Triana",,,,Synonym,,
384263,380905,Tibouchina,bourgaeana,Cogn.,,,,Synonym,,
384264,380905,Tibouchina,aliena,Brandegee,,,,Synonym,,
386748,380905,Micranthella,rosea,Naudin,,,,Synonym,,
386760,380905,Chaetogastra,depauperata,Naudin,,,,Synonym,,
385868,380905,Chaetogastra,longifolia,"(Vahl) DC.",,,,Synonym,,
407941,380905,Chaetogastra,dichotoma,Goyena,,,,Synonym,,
388221,380905,Chaetogastra,hispida,DC.,,,,Synonym,,
388234,380907,Chaetogastra,mollis,"(Bonpl.) DC.",,,,Synonym,,
399131,380907,Tibouchina,inappendiculata,Baill.,,,,Synonym,,
398933,380907,Tibouchina,mollis,Cogn.,,,,Synonym,,
400480,380907,Pleroma,exappendiculatum,Triana,,,,Synonym,,
401908,380907,Micranthella,candollei,Naudin,,,,Synonym,,
384084,380907,Tibouchina,mollis,,patenter-villosa,var.,Gilli,Synonym,,
383125,380907,Tibouchina,mollis,,glandulifera,var.,Wurdack,Synonym,,
