ReferenceID,Year,Title,Details,Authors
377980,1979,"Adansonia, sér. 2,","Vol.: 18 p. 426",Jacq.-Fél.
377981,1979,"Adansonia, sér. 2,","Vol.: 18 p. 428",Jacq.-Fél.
377982,1979,"Adansonia, sér. 2,","Vol.: 18 p. 428",Jacq.-Fél.
377986,1979,"Adansonia, sér. 2,","Vol.: 18 p. 431",Jacq.-Fél.
380738,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 955",Cogn.
380740,1937,"Biblioth. Bot. ","Vol.: 29 p. 116",Markgr.
380741,1885,"Fl. Bras. ","Vol.: 14 Issue: 3 p. 460","Cogn. in Mart."
380742,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 52",Triana
380743,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 52",Triana
380744,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 51",Triana
380747,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 69",Triana
380748,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 142",Triana
380749,1901,"Bot. Gaz. ","Vol.: 31 Issue: 2 p. 111","Donn. Sm."
380750,1953,"Mem. New York Bot. Gard. ","Vol.: 8 p. 392",Wurdack
380751,1965,"Phytologia ","Vol.: 11 p. 379",Wurdack
380752,1908,"Bot. Jahrb. Syst. ","Vol.: 42 p. 132",Cogn.
380753,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 48",Triana
380754,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 48",Triana
380755,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 49",Triana
380756,1929,"Publ. Field Mus. Nat. Hist., Bot. Ser.","Vol.: 4 p. 174",J.F.Macbr.
380757,1849,"Fl. Serres Jard. Eur. ","Vol.: 5",Planch.
380759,1832,"Gen. Hist. ","Vol.: 2 p. 765",G.Don
380760,1977,"J. Arnold Arbor. ","Vol.: 58 Issue: 2 p. 93",Almeda
380761,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 51",Triana
380762,1840,"Comm. Phytogr.","p. 72",Miq.
380763,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 714",Cogn.
380764,1941,"Contr. Gray Herb. ","Vol.: 135 p. 125",Hodge
380765,1828,"Prodr. (DC.)","Vol.: 3 p. 158",DC.
380766,1823,"Mem. Wern. Nat. Hist. Soc. ","Vol.: 4 Issue: 2 p. 310",D.Don
380767,1965,"Caldasia ","Vol.: 9 Issue: 43 p. 238",L.Uribe
380769,1964,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 5 p. 179",Wurdack
380770,1828,"Prodr. (DC.)","Vol.: 3 p. 163",DC.
380771,1828,"Prodr. (DC.)","Vol.: 3 p. 159",DC.
380772,1971,"Phytologia ","Vol.: 21 Issue: 2 p. 125",Wurdack
380773,1964,"Fieldiana, Bot. ","Vol.: 31 Issue: 2 p. 35",L.O.Williams
380774,1963,"Fieldiana, Bot. ","Vol.: 29 Issue: 10 p. 558",L.O.Williams
380775,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 135","Schltdl. ex Triana"
380776,1823,"Mem. Wern. Nat. Hist. Soc. ","Vol.: 4 p. 308","Pav. ex D.Don"
380777,1828,"Prodr. (DC.)","Vol.: 3 p. 159",DC.
380778,1823,"Mem. Wern. Nat. Hist. Soc. ","Vol.: 4 Issue: 2 p. 310",D.Don
380779,1969,"Phytologia ","Vol.: 19 Issue: 3 p. 194",Wurdack
380780,1905,"Verh. Bot. Vereins Prov. Brandenburg ","Vol.: 47 p. 180",Pilg.
380781,1828,"Prodr. (DC.)","Vol.: 3 p. 158",DC.
380782,1828,"Prodr. ","Vol.: 3 p. 160",DC.
380783,1841,"Nomencl. Bot. (ed. 2) ","Vol.: 1 p. 405",Steud.
380784,1921,"Repert. Spec. Nov. Regni Veg. ","Vol.: 17 p. 404",Urb.
380785,1828,"Prodr. (DC.)","Vol.: 3 p. 175","D.Don ex DC."
380786,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 98","O.Berg ex Triana"
380787,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 98",Triana
380788,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 16 p. 108",Naudin
380790,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 12 Issue: 10",Naudin
380791,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 35","O.Berg ex Triana"
380792,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 69",Triana
380793,1963,"Fieldiana, Bot. ","Vol.: 29 Issue: 10 p. 564",L.O.Williams
380794,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 71",Triana
380796,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 Issue: 2 p. 106",Naudin
380797,1891,"Revis. Gen. Pl. ","Vol.: 1 p. 247",Kuntze
380798,1856,"Gartenflora ","Vol.: 5 p. 227",Schenk
380799,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 14 Issue: 2 p. 155",Naudin
380801,1930,"Bull. Torrey Bot. Club ","Vol.: 57 p. 64",Gleason
380802,1937,"Brittonia ","Vol.: 2 Issue: 4 p. 319",Gleason
380803,1886,"Fl. Bras. (Martius) ","Vol.: 14 Issue: 4 p. 202",Cogn.
380804,1886,"Fl. Bras. ","Vol.: 14 Issue: 4 p. 77","Cogn. in Mart."
380805,1886,"Fl. Bras. (Martius) ","Vol.: 14 Issue: 4 p. 204",Cogn.
380806,1939,"Bull. Misc. Inform. Kew ","Vol.: 1939 p. 550",Gleason
380807,1964,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 5 p. 163",Wurdack
380809,1886,"Fl. Bras. (Martius) ","Vol.: 14 Issue: 4 p. 73","Cogn. in Mart."
380810,1840,"J. Bot. (Hooker) ","Vol.: 2 p. 292",Benth.
380811,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 38","O.Berg ex Triana"
380812,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 38",Triana
380813,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 80",Triana
380814,1952,"Fieldiana, Bot. ","Vol.: 28 p. 432",Gleason
380815,1775,"Hist. Pl. Guiane ","Vol.: 1 p. 443",Aubl.
380816,1888,"Fl. Bras. (Martius)","Vol.: 14 Issue: 4 p. 464","Mart. ex Cogn."
380817,1828,"Prodr. (DC.)","Vol.: 3 p. 124",DC.
380819,1831,"Flora ","Vol.: 14 p. 480",Blume
380820,1978,"Acta Bot. Venez. ","Vol.: 13 p. 133",Wurdack
380821,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 135",Naudin
380823,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 131",Triana
380824,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 402",Wurdack
380825,1906,"Bot. Gaz. ","Vol.: 42 Issue: 4 p. 295",Donn.Sm.
380826,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 413",Wurdack
380827,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 111",Triana
380828,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 400",Wurdack
380829,1828,"Prodr. ","Vol.: 3 p. 185",DC.
380830,1927,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 9 p. 1145",Markgr.
380831,1828,"Prodr. ","Vol.: 3 p. 187",DC.
380832,1887,"Fl. bras.","Vol.: 14 Issue: 4 p. 338","Cogn. in Mart."
380833,1828,Prodr.,"Vol.: 3 p. 179",DC.
380834,1887,"Fl. bras.","Vol.: 14 Issue: 4 p. 243","Cogn. in Mart."
380835,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 217",Naudin
380836,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 223",Naudin
380837,1828,Prodr.,"Vol.: 3 p. 182",DC.
380838,1887,"Fl. bras. ","Vol.: 14 Issue: 4 p. 342","Cogn. in Mart."
380839,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 400",Wurdack
380840,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 110",Triana
380842,1924,"J. Wash. Acad. Sci. ","Vol.: 14 Issue: 19 p. 450",Pittier
380843,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 152",Naudin
380844,1828,Prodr.,"Vol.: 3 p. 188",DC.
380845,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 189",Naudin
380846,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 196",Naudin
380847,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 400",Wurdack
380848,1840,"J. Bot.","Vol.: 2 p. 312",Benth.
380849,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 102",Triana
380850,1933,"Phytologia ","Vol.: 1 p. 44",Gleason
380851,1972,"Phytologia ","Vol.: 22 Issue: 5 p. 415",Wurdack
380852,1828,Prodr.,"Vol.: 3 p. 189",DC.
380853,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 111",Triana
380854,1891,"Monogr. Phan.","Vol.: 7 p. 748",Cogn.
380855,1891,"Monogr. Phan. ","Vol.: 7 p. 757","Cogn. in A.DC. & C.DC."
380856,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 118",Naudin
380857,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 195",Naudin
380858,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 128",Triana
380859,1915,"Notizbl. Königl. Bot. Gart. Berlin ","Vol.: 6 p. 356",Ule
380860,1888,"Fl. bras.","Vol.: 14 Issue: 4 p. 419",Cogn.
380861,1964,"Mem. New York Bot. Gard. ","Vol.: 10 Issue: 5 p. 167",Wurdack
380862,1850,"Ann. Sci. Nat., Bot., Ser. 3","Vol.: 16 p. 225",Naudin
380864,1891,"Monogr. Phan.","Vol.: 7 p. 917",Cogn.
380866,1871,"Trans. Linn. Soc. London ","Vol.: 28 p. 102",Triana
380867,1828,"Prodr. ","Vol.: 3 p. 119",DC.
380868,1845,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 4 p. 51",Naudin
380869,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 14 Issue: 2 p. 162",Naudin
380870,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 14 Issue: 2 p. 165",Naudin
380871,1846,"Repert. Bot. Syst. ","Vol.: 5 p. 702","Kunth ex Walp."
380872,1845,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 4 p. 52",Naudin
380873,1929,"Amer. J. Bot. ","Vol.: 16 Issue: 8 p. 591",Gleason
380874,1845,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 4 p. 51",Naudin
380875,1824,"Dict. Sci. Nat., ed. 2. [F. Cuvier]","Vol.: 33 p. 163","Poir. in Cuvier"
380877,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 p. 28",Naudin
380881,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 146",Triana
380882,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 1064",Cogn.
380883,1980,"Syst. Bot. ","Vol.: 5 Issue: 3 p. 309","Almeda & Whiffin"
380884,1980,"Syst. Bot. ","Vol.: 5 Issue: 3 p. 307","Almeda & Whiffin"
380885,1980,"Syst. Bot. ","Vol.: 5 Issue: 3 p. 304","Almeda & Whiffin"
380886,1828,"Prodr. (DC.)","Vol.: 3 p. 107",DC.
380887,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 12 Issue: 10 p. 211",Naudin
380888,1828,"Prodr. (DC.)","Vol.: 3 p. 108",DC.
380889,1888,"Index Gen. Phan. ","p. 132",Cogn.
380890,1883,"Fl. Bras. (Martius) ","Vol.: 14 Issue: 3 p. 199",Cogn.
380891,1828,"Prodr. ","Vol.: 3 p. 172",DC.
380892,1891,"Monogr. Phan. ","Vol.: 7 p. 724","Cogn. in A.DC. & C.DC."
380893,1959,"Bol. Soc. Venez. Ci. Nat. ","Vol.: 20 p. 360",Wurdack
380894,1887,"Bull. Acad. Roy. Sci. Belgique, ser. 3, ","Vol.: 14 p. 932",Cogn.
380896,1952,"Fieldiana, Bot. ","Vol.: 28 p. 426",Gleason
380897,1901,"Trans. Linn. Soc. London, Bot. ","Vol.: 6 p. 28",N.E.Br.
380898,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 255",Cogn.
380899,1885,"Fl. Bras. (Martius) ","Vol.: 14 Issue: 3 p. 297",Cogn.
380900,1999,"Brittonia ","Vol.: 51 Issue: 3 p. 264","Gleason ex Todzia"
380901,1969,"Phytologia ","Vol.: 19 Issue: 3 p. 191",Wurdack
380902,1887,"Bull. Acad. Belg. ser. 3 ","Vol.: 14 p. 933",Cogn.
380903,1871,"Adansonia ","Vol.: 12 p. 74",Baill.
380904,1885,"Fl. Bras.","Vol.: 14 Issue: 3 p. 347","Cogn. in Mart."
380905,1877,"Adansonia ","Vol.: 12 p. 74",Baill.
380906,1966,"Phytologia ","Vol.: 13 p. 65",Wurdack
380907,1885,"Fl. Bras. ","Vol.: 14 Issue: 3 p. 349","Cogn. in Mart."
380908,1891,"Monogr. Phan. ","Vol.: 7 p. 264","Cogn. in A.DC. & C.DC."
380909,1885,"Fl. Bras. (Martius) ","Vol.: 14 Issue: 3 p. 297",Cogn.
380910,1840,"J. Bot. (Hooker) ","Vol.: 2 p. 303",Benth.
380911,1775,"Hist. Pl. Guiane ","Vol.: 1 p. 438",Aubl.
380912,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 123",Triana
380913,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 Issue: 2 p. 147",Naudin
380914,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 81",Triana
380915,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 81",Triana
380916,1791,"Syst. Nat. ","Vol.: 2 p. 693",J.F.Gmel.
380917,1849,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 12 Issue: 10 p. 253",Naudin
380919,1926,"Trop. Woods ","Vol.: 7 p. 7",Standl.
380920,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 51",Triana
380921,1885,"Fl. Bras. (Martius) ","Vol.: 14 Issue: 3 p. 461",Cogn.
380922,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 52",Triana
380923,1915,"Notizbl. Königl. Gart. Berlin-Dahlem ","Vol.: 6 p. 352",Ule
380924,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 51",Triana
380926,1885,"Fl. Bras. (Martius)","Vol.: 14 Issue: 3 p. 460",Cogn.
380927,1823,"Mem. Wern. Nat. Hist. Soc. ","Vol.: 4 p. 301",D.Don
380928,1885,"Fl. Bras. (Martius)","Vol.: 14 Issue: 3 p. 475",Cogn.
380929,1885,"Fl. Bras. (Martius)","Vol.: 14 Issue: 3 p. 468",Cogn.
380930,1885,"Fl. Bras. ","Vol.: 14 Issue: 3 p. 464","Cogn. in Mart."
380931,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 52",Triana
380932,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 52",Triana
380933,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 51",Triana
380934,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 52",Triana
380938,1915,"Notizbl. Königl. Gart. Berlin-Dahlem ","Vol.: 6 Issue: 60 p. 349",Ule
380941,1905,"Verh. Bot. Vereins Prov. Brandenburg ","Vol.: 47 p. 165",Pilg.
380943,1905,"Verh. Bot. Vereins Prov. Brandenburg ","Vol.: 47 p. 167",Pilg.
380944,1927,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 9 p. 1140",Markgr.
380945,1905,"Verh. Bot. Vereins Prov. Brandenburg ","Vol.: 47 p. 185",Pilg.
380948,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 449",Cogn.
380949,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 1182",Cogn.
380950,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 69",Triana
380951,1823,"Mem. Wern. Nat. Hist. Soc.","Vol.: 4 p. 321","Ruiz & Pav. ex D. Don"
380953,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 69",Triana
380956,1886,"Bot. Jahrb. Syst. ","Vol.: 8 Issue: 1 p. 20",Cogn.
380957,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 69",Triana
380958,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 69",Triana
380959,1908,"Bot. Jahrb. Syst. ","Vol.: 42 p. 138",Cogn.
380960,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 448",Cogn.
380961,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 69",Triana
380962,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 68",Triana
380964,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 451",Cogn.
380965,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 414",Cogn.
380966,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 415",Cogn.
380967,1834,"Linnaea ","Vol.: 9 Issue: 3 p. 377",Cham.
380968,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 414",Cogn.
380969,1905,"Verh. Bot. Vereins Prov. Brandenburg ","Vol.: 47 p. 181",Pilg.
380970,1905,"Verh. Bot. Vereins Prov. Brandenburg ","Vol.: 47 p. 182",Pilg.
380971,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 16 Issue: 2 p. 104",Naudin
380972,1888,"Fl. Bras. ","Vol.: 14 Issue: 4 p. 515","Spruce ex Cogn. in Mart."
380974,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 16 Issue: 2 p. 104",Naudin
380975,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 16 Issue: 2 p. 105",Naudin
380976,1908,"Bot. Jahrb. Syst. ","Vol.: 42 p. 148",Cogn.
380977,1820,"Mem. Mat. Fis. Soc. Ital. Sci. Modena, Pt. Mem. Fis. ","Vol.: 18 p. 384",Raddi
380978,1891,"Monogr. Phan. ","Vol.: 7 p. 1185","Cogn. in A.DC. & C.DC."
380980,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 148",Triana
380981,1929,"Field Mus. Bot. ","Vol.: 4 p. 178",J.F.Macbr.
380982,1927,"Notizbl. Bot. Gart. Berlin-Dahlem ","Vol.: 9 p. 1146",Markgr.
380983,1935,"Publ. Carnegie Inst. Wash. ","Vol.: 461 Issue: 4 p. 76",Standl.
380984,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 Issue: 2 p. 143",Naudin
380985,1878,"Diagn. Pl. Nov. Mexic. ","Vol.: 1 p. 13",Hemsl.
380987,1929,"Publ. Field Columbian Mus., Bot. Ser. ","Vol.: 4 Issue: 7 p. 179",J.F.Macbr.
380988,1823,"Mem. Wern. Nat. Hist. Soc. ","Vol.: 4 p. 325",D.Don
380989,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 149",Triana
380990,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 149",Triana
380991,1775,"Hist. Pl. Guiane ","Vol.: 1 p. 525",Aubl.
380992,1823,"Mem. Wern. Nat. Hist. Soc. ","Vol.: 4 Issue: 2 p. 325",D.Don
380993,1823,"Mem. Wern. Nat. Hist. Soc. ","Vol.: 4 p. 325",D.Don
380994,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 148","Berg ex Triana"
380995,1823,"Mem. Wern. Nat. Hist. Soc. ","Vol.: 4 p. 326",D.Don
380996,1929,"Field Mus. Nat. Hist., Bot. Ser. ","Vol.: 4 p. 178",J.F.Macbr.
380997,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 Issue: 2 p. 144",Naudin
380998,1950,"Phytologia ","Vol.: 3 Issue: 7 p. 358",Gleason
380999,1888,"Fl. Bras. ","Vol.: 14 Issue: 4 p. 560","Cogn. in Mart."
381000,1941,"Publ. Field Mus. Nat. Hist., Bot. Ser. ","Vol.: 13 Issue: 4/1 p. 516",J.F.Macbr.
381001,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 148","O.Berg ex Triana"
381002,1908,"Bot. Jahrb. Syst. ","Vol.: 42 p. 148",Cogn.
381003,1891,"Monogr. Phan. ","Vol.: 7 p. 167","Cogn. in A.DC. & C.DC."
381005,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 49",Triana
381006,1929,"Publ. Field Mus. Nat. Hist., Bot. Ser. ","Vol.: 4 p. 172",J.F.Macbr.
381009,1929,"Publ. Field Mus. Nat. Hist., Bot. Ser.","Vol.: 4 p. 173",J.F.Macbr.
381010,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 49",Triana
381012,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 49",Triana
381014,1871,"Trans. Linn. Soc. London ","Vol.: 28 p. 48",Triana
381015,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 49",Triana
381016,1871,"Trans. Linn. Soc. London ","Vol.: 28 p. 48",Triana
381017,1908,"Bot. Jahrb. Syst. ","Vol.: 42 p. 132",Cogn.
381018,1922,"Bull. Mus. Natl. Hist. Nat.","Vol.: 28 p. 433","Danguy & Cherm."
381019,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 48",Triana
381020,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 49",Triana
381021,1891,"Monogr. Phan. ","Vol.: 7 p. 167","Cogn. in A.DC. & C.DC."
381022,1908,"Bot. Jahrb. Syst. ","Vol.: 42 p. 133",Cogn.
381023,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 Issue: 2 p. 133",Naudin
381024,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 Issue: 2 p. 115",Naudin
381025,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 72",Triana
381026,1908,"Bot. Jahrb. Syst. ","Vol.: 42 p. 138",Cogn.
381027,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 72",Triana
381028,1985,"Revista Brasil. Bot. ","Vol.: 8 Issue: 2 p. 177","Cogn. ex A.B.Martins"
381030,1828,"Prodr. ","Vol.: 3 p. 110",DC.
381032,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 15 Issue: 1 p. 61",Naudin
381034,1851,"Allg. Gartenzeitung ","Vol.: 19 Issue: 45 p. 354",Klotzsch
381035,1908,"Bot. Jahrb. Syst. ","Vol.: 42 p. 131",Cogn.
381036,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 72",Triana
381037,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 72",Triana
381038,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 72",Triana
381039,1823,"Mem. Wern. Nat. Hist. Soc. ","Vol.: 4 Issue: 2 p. 314",D.Don
381040,1872,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 72",Triana
381041,1891,"Monogr. Phan. ","Vol.: 7 p. 459","Cogn. in A.DC. & C.DC."
381044,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 14 Issue: 2 p. 133",Naudin
381045,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 14 Issue: 2 p. 137",Naudin
381047,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 14 Issue: 2 p. 140",Naudin
381048,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 14 Issue: 2 p. 141",Naudin
381049,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 50",Triana
381050,1885,"Fl. Bras. ","Vol.: 14 Issue: 3","Cogn. in Mart."
381054,1828,"Prodr. ","Vol.: 3 p. 112",DC.
381056,1852,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 18 Issue: 2 p. 112",Naudin
381059,1883,"Ann. Sci. Nat., Bot., ser. 6, ","Vol.: 15 p. 327",Sagot
381060,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 1006",Cogn.
381062,1840,"J. Bot. (Hooker) ","Vol.: 2 p. 307",Benth.
381064,1828,"Prodr. (DC.)","Vol.: 3 p. 156",DC.
381066,1905,"Verh. Bot. Vereins Prov. Brandenburg ","Vol.: 47 p. 179",Pilg.
381068,1828,"Prodr. (DC.)","Vol.: 3 p. 157",DC.
381071,1906,"Bol. Mus. Paraense Hist. Nat. ","Vol.: 4 p. 596",Huber
381072,1931,"Bull. Torrey Bot. Club ","Vol.: 58 Issue: 2 p. 85",Gleason
381073,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 1016",Cogn.
381075,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 376","Walp. ex Naudin"
381076,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 136",Triana
381078,1938,"Publ. Field Mus. Nat. Hist., Bot. Ser. ","Vol.: 18 Issue: 4 p. 796",Standl.
381079,1823,"Mem. Wern. Nat. Hist. Soc. ","Vol.: 4 p. 307",D.Don
381080,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 136",Triana
381081,1891,"Monogr. Phan. ","Vol.: 7 p. 1017","Griseb. ex Cogn. in A.DC. & C.DC."
381082,1828,"Prodr. ","Vol.: 3 p. 157",DC.
381083,1891,"Monogr. Phan. [A.DC. & C.DC.]","Vol.: 7 p. 1000",Cogn.
381086,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 136",Triana
381088,1888,"Fl. Bras. (Martius)","Vol.: 14 Issue: 4 p. 506",Cogn.
381090,1941,"Publ. Field Mus. Nat. Hist., Bot. Ser. ","Vol.: 13 Issue: 4/1 p. 494",J.F.Macbr.
381093,1905,"Verh. Bot. Vereins Prov. Brandenburg ","Vol.: 47 p. 180",Pilg.
381094,1851,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 17 Issue: 5 p. 346",Naudin
381095,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 p. 27",Naudin
381096,1850,"Ann. Sci. Nat., Bot., ser. 3, ","Vol.: 13 p. 27",Naudin
381100,1828,"Prodr. ","Vol.: 3 p. 174","D.Don ex DC."
381101,1891,"Monogr. Phan. ","Vol.: 7 p. 708","Cogn. in A.DC. & C.DC."
381102,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 97","O.Berg ex Triana"
381103,1933,"Contr. Arnold Arbor. ","Vol.: 5 p. 117",Standl.
381104,1887,"Fl. Bras. (Martius)","Vol.: 14 Issue: 4 p. 211",Cogn.
381105,1871,"Trans. Linn. Soc. London ","Vol.: 28 Issue: 1 p. 99",Triana
381106,1828,"Prodr. (DC.)","Vol.: 3 p. 174",DC.
