AcceptedTaxonID	DistributionElement	StandardInUse
1198019	China	text
1198020	USA; Azores	text
1198021	China	text
1198022	Sri Lanka; Indochina	text
1198023	Angola; Azores; USA; Brazil; Malaysia	text
1198024	Togo	text
1198025	Venezuela	text
1198026	USA; Mexico	text
1198027	India	text
1198028	Nepal	text
1198029	China	text
1198030	Australia	text
1198032	Hong Kong; China	text
1198033	France; Spain	text
1198034	Germany; Czechoslovakia; Finland; Poland; Switzerland; USSR; Mongolia	text
1198035	Nepal	text
1198037	Malaysia	text
1198038	Argentina; Brazil	text
1198039	China	text
1198040	China	text
1198041	China	text
1198042	China	text
1198043	Malaysia	text
1198044	Germany; Austria; Czechoslovakia; Finland; Luxembourg; Romania; Switzerland; Mongolia; USSR; :	text
1198045	USA; Hungary; Italy; Switzerland	text
1198046	Germany; Austria; Belgium; Czechoslovakia; Finland; France; Great Britain; Greece; Hungary; Ireland; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Switzerland; USSR; Yugoslavia; Canada; USA; :	text
1198049	Malaysia; Indonesia	text
1198050	Malaysia	text
1198051	Morocco	text
1198053	Nepal	text
1198055	Thailand	text
1198056	Hong Kong; China; Japan	text
1198057	USA	text
1198058	China	text
1198060	Indonesia	text
1198061	Indonesia	text
1198062	Taiwan; China	text
1198063	China	text
1198064	Angola; Nigeria; Tanzania	text
1198065	Angola; USA; Cuba; Mexico; Puerto Rico; Trinidad; Brazil; Suriname; Madagascar; Nigeria; Togo; Reunion; China; Hong Kong; Malayasia; New Britain; New Guinea; Singapore; :	text
1198066	Hong Kong	text
1198067	Ecuador	text
1198068	Angola	text
1198069	Nepal	text
1198070	Brazil	text
1198071	USA; Canada	text
1198072	Indonesia	text
1198073	China	text
1198074	China	text
1198075	Brazil	text
1198076	Indonesia	text
1198077	Bhutan	text
1198078	China	text
1198079	China	text
1198080	Europe; Austria; Belgium; Bulgaria; Czechoslovakia; Denmark; Finland; France; Germany; Great Britain; Greece; Hungary; Italy; Luxembourg; Netherlands; Norway; Poland; Romania; Spain; Sweden; Switzerland; USSR; Yugoslavia; Azores; Japan; Taiwan; :	text
1198081	Japan	text
1198084	Brazil	text
1198085	USA; Canada; Guatemala; Mexico	text
1198088	India	text
1198089	China	text
1198090	China	text
1198091	China	text
1198092	Jamaica	text
1198093	China	text
1198094	Kenya; Tanzania	text
1198095	China	text
1198098	Malaysia	text
1198099	China	text
1198100	China	text
1198192	NEP	TDWG Level 3 code
1198193	NEP	TDWG Level 3 code
1198197	NEP	TDWG Level 3 code
1198199	NEP	TDWG Level 3 code
1198200	NEP	TDWG Level 3 code
1198205	NEP	TDWG Level 3 code
1198208	MXT-CI	TDWG Level 4 code
1198209	MXE-NL	TDWG Level 4 code
1198210	MXS-OA	TDWG Level 4 code
1198211	MXT-CI	TDWG Level 4 code
1198212	PER	TDWG Level 3 code
1198213	MXT-CI	TDWG Level 4 code
1198214	MXS-OA	TDWG Level 4 code
1198215	MXE-NL	TDWG Level 4 code
1198216	MXT-CI	TDWG Level 4 code
1198217	MXT-CI	TDWG Level 4 code
1198218	MXG-VC	TDWG Level 4 code
1198219	GUA	TDWG Level 3 code
1198220	MXC-PU	TDWG Level 4 code
1198221	PER	TDWG Level 3 code
1198222	MXT-CI	TDWG Level 4 code
1198223	MXC-DF	TDWG Level 4 code
1198224	MXE-HI	TDWG Level 4 code
1198225	MXE-NL	TDWG Level 4 code
1198226	MXG-VC	TDWG Level 4 code
1198227	PER	TDWG Level 3 code
1198228	MXE-NL	TDWG Level 4 code
1198229	NIC	TDWG Level 3 code
1198230	MXS-OA	TDWG Level 4 code
1198231	HON	TDWG Level 3 code
1198232	PER	TDWG Level 3 code
1198233	MXE-TA	TDWG Level 4 code
1198234	MXE-DU	TDWG Level 4 code
1198235	PER	TDWG Level 3 code
1198236	MXS-JA	TDWG Level 4 code
1198311	Hong Kong; China	text
1198312	Japan	text
1198313	Sri Lanka	text
1198314	Japan	text
1198322	Uae	text
1198324	JAP-HK	TDWG Level 4 code
1198327	Brazil; Argentina	text
1198330	Peru	text
1198332	Brazil	text
1198333	Brazil	text
1198334	Brazil	text
1198335	Peru	text
1198336	Brazil	text
1198337	Ecuador; Peru	text
1198338	Brazil	text
1198339	Central America	text
1198340	Brazil	text
1198343	Brazil	text
1198344	Brazil; Panama; French Guiana; Suriname	text
1198346	Colombia	text
1198348	Ecuador; Brazil	text
1198349	Panama	text
1198350	Honduras	text
1198351	Brazil; Bolivia	text
1198353	Venezuela	text
1198354	Brazil	text
1198355	Brazil	text
1198356	Panama	text
1198357	Panama	text
1198359	Peru	text
1198360	Panama	text
1198361	Peru; Mexico	text
1198364	Peru	text
1198371	Seychelles	text
1198373	Tanzania; Mexico; Nicaragua; Angola; Benin; Congo; Equatorial Guinea; Ivory Coast; Nigeria; Togo; Aldabras; Seychelles; Indonesia; :	text
1198374	Sri Lanka; China; USA; Guatemala; Mexico; Ivory Coast; Mascarene Islands; Bhutan; India; Indonesia; Japan; Malaysia; Nepal; Philippines; Singapore; Taiwan; Vietnam; Hawaii; Micronesia	text
1198377	Madagascar	text
1198378	Angola	text
1198379	New Guinea; Singapore; Madagascar; Christmas Island; Indonesia; Malaysia; Samoa	text
1198382	Thailand; Indonesia	text
1198383	Mauritius; Mascarene Islands	text
1198384	India	text
1198386	Brazil	text
1198387	China	text
1198388	Madagascar	text
1198389	USA; Mexico	text
1198390	Sri Lanka; Antilles; Jamaica; Indonesia; Nepal; New Guinea; Philippines; Singapore; Taiwan; Thailand; Vietnam; Hawaii; Micronesia; Samoa	text
1198391	India	text
1198392	Australia	text
1198393	Reunion	text
1198396	China	text
1198397	China	text
1198398	China	text
1198399	China	text
1198400	China	text
1198401	China	text
1198402	China	text
1198429	Trinidad	text
1198430	Costa Rica	text
1198431	Mexico	text
1198433	Mexico	text
1198435	Zimbabwe	text
1198437	Chile	text
1198441	Chile	text
1198450	Panama; Mexico	text
1198452	Mexico	text
1198454	MYA	TDWG Level 3 code
1198458	Italy	text
1198460	Cyprus	text
1198461	Greece	text
1198463	Mexico	text
1198470	Thailand	text
1198471	Thailand	text
1198472	China	text
1198473	China	text
1198475	West Malaysia	text
1198480	Thailand	text
1198483	Thailand	text
1198484	Thailand	text
1198486	Dominica	text
1198487	Jamaica	text
1198488	St. Lucia	text
1198489	Martinique	text
1198490	Jamaica	text
1198492	Brazil; Mexico	text
1198493	Mexico; Peru	text
1198496	Venezuela	text
1198497	Brazil	text
1198498	Mexico	text
1198501	Peru	text
1198503	Costa Rica	text
1198504	Venezuela	text
1198505	Mexico	text
1198506	Mexico	text
1198507	Brazil	text
1198508	Brazil	text
1198509	Trinidad	text
1198510	Mexico	text
1198514	China	text
1198515	China	text
1198539	Singapore	text
1198540	Singapore	text
1198541	Singapore	text
1198542	Malaysia; Singapore	text
1198543	Malaysia; Singapore	text
1198545	Angola	text
1198546	Sri Lanka	text
1198548	Indonesia	text
1198549	Singapore	text
1198550	Singapore	text
1198559	Madagascar	text
1198562	Angola; Nigeria	text
1198563	Ivory Coast	text
1198564	Madagascar	text
1198567	Congo	text
1198568	Madagascar	text
1198569	Tanzania	text
1198570	Madagascar	text
1198571	China	text
1198572	Madagascar	text
1198573	Jamaica	text
1198574	Madagascar	text
1198575	Madagascar	text
1198576	Madagascar	text
1198577	Madagascar	text
1198578	Madagascar	text
1198580	China	text
1198589	China	text
1198590	China	text
1198591	China	text
1198594	Australia	text
1198595	Malawi; Congo; Zambia	text
1198597	Angola	text
1198598	Kenya	text
1198605	USA; Mexico	text
1198606	Cuba; USA	text
1198609	Spain	text
1198611	Colombia	text
1198613	Uae	text
1198614	Angola	text
1198615	South Africa	text
1198616	Canary Islands	text
1198617	Nepal	text
1198618	Israel; Cyprus; Greece	text
1198621	Sri Lanka; Indonesia	text
1198622	Taiwan	text
1198623	Japan; Taiwan	text
1198625	Indonesia	text
1198627	China	text
1198628	Singapore	text
1198629	China	text
1198630	Singapore	text
1198632	China	text
1198636	Thailand	text
1198637	Bhutan	text
1198638	Tanzania	text
1198639	Venezuela	text
1198640	Angola	text
1198653	Nepal	text
1198654	China	text
1198655	China	text
1198656	China	text
1198657	Australia	text
1198658	Australia	text
1198659	Philippines	text
1198660	Sri Lanka	text
1198661	Angola	text
1198662	Sri Lanka	text
1198663	Angola	text
1198664	Philippines	text
1198665	Sri Lanka	text
1198668	Brazil	text
1198669	Brazil	text
1198670	Argentina	text
1198671	Brazil	text
1198672	Brazil	text
1198673	Brazil	text
1198675	Malaysia; Indonesia	text
1198699	Tanzania; Angola; Zimbabwe	text
1198700	Ivory Coast	text
1198701	Singapore	text
1198703	China	text
1198704	Christmas Island	text
1198705	Japan; USA; India	text
1198706	China	text
1198707	China	text
1198710	Sri Lanka	text
1198711	Sri Lanka	text
1198712	Sri Lanka	text
1198713	Indonesia	text
1198715	Paraguay	text
1198717	China	text
1198725	Guyana	text
1198726	Congo; Angola	text
1198730	Brazil; Paraguay; Mexico; Colombia	text
1198731	Singapore	text
1198732	Angola	text
1198734	USA; Mexico	text
1198735	Angola	text
1198736	Angola	text
1198737	Madeira	text
1198738	USA; Mexico	text
1198740	Brazil	text
1198741	Angola	text
1198743	Congo; Madagascar; Canary Islands; USA; Cuba; Mexico; Brazil; Colombia; Angola; Ivory Coast; :	text
1198746	USA; Mexico	text
1198747	Brazil	text
1198748	Brazil	text
1198749	Brazil	text
1198750	Madagascar	text
1198751	USA	text
1198753	Brazil	text
1198754	South Africa	text
1198756	Brazil	text
1198759	Brazil	text
1198761	Brazil	text
1198763	Angola; Ivory Coast	text
1198764	Congo	text
1198765	USA	text
1198767	Brazil	text
1198768	USA; Mexico	text
1198769	Congo; Angola; Ivory Coast	text
1198770	Cuba; Mexico	text
1198772	Angola	text
1198774	Angola	text
1198775	Italy; Austria; Belgium; France; Great Britain; Madeira; Argentina; South Africa; :	text
1198777	Mozambique; Angola; Mexico	text
1198778	Argentina	text
1198780	Brazil	text
1198781	Congo	text
1198782	Angola	text
1198783	India	text
1198784	USA	text
1198785	Paraguay; Brazil	text
1198786	Cuba; Mexico	text
1198788	Angola	text
1198791	Mexico; USA	text
1198792	Great Britain; Congo; Ivory Coast	text
1198794	USA; Canada	text
1198795	Sri Lanka	text
1198796	Angola	text
1198797	Cameroon	text
1198798	Angola; Ivory Coast; Galapagos	text
1198800	Brazil	text
1198801	Venezuela	text
1198803	Brazil	text
1198804	Galapagos; USA; Ecuador	text
1198805	India; Philippines	text
1198806	Angola	text
1198807	Angola	text
1198808	Argentina	text
1198820	Angola	text
1198823	Argentina	text
1198824	Spain	text
1198825	Great Britain; Cape Verde Islands; Mexico; Senegal; :	text
1198826	Colombia	text
1198828	Chile	text
1198829	Angola; Kenya	text
1198831	Angola; Kenya	text
1198832	Angola	text
1198833	China	text
1198834	Germany; Czechoslovakia; Greece; USSR	text
1198837	Australia	text
1198838	Canary Islands	text
1198839	Gabon	text
1198840	India	text
1198841	USA; Germany; Great Britain; Austria; France; Spain; Switzerland; :	text
1198842	Angola	text
1198843	Colombia	text
1198844	Reunion	text
1198845	world wide	text
1198852	Congo	text
1198853	Mozambique	text
1198855	USSR; Great Britain; Austria; Belgium; Cyprus; Czechoslovakia; Finland; France; Germany; Greece; Italy; Luxembourg; Morocco; Norway; Poland; Portugal; Spain; Switzerland; Yugoslavia; Canada; USA; Mexico; South Africa; China; Australia; :	text
1198857	Canary Islands	text
1198858	Chile	text
1198859	Chile	text
1198860	Malta; Spain	text
1198862	Germany; Great Britain; Austria; Belgium; Cyprus; Czechoslovakia; Finland; France; Greece; Hungary; Ireland; Italy; Luxembourg; Morocco; Poland; Spain; Switzerland; Yugoslavia; Azores; Canada; USA; Chile; Japan; Australia; Campbell Island; New Zealand; :	text
1198864	Great Britain; Algeria; Austria; Belgium; Cyprus; Czechoslovakia; Finland; France; Germany; Greece; Hungary; Israel; Italy; Luxembourg; Malta; Morocco; Netherlands; Poland; Portugal; Romania; Spain; Switzerland; Tunisia; Turkey; Yugoslavia; Canary Islands; Cape Verde Islands; Madeira; USA; Argentina; Chile; Angola; Madagascar; China; Japan; Mongolia; Australia; :	text
1198873	Argentina	text
1198874	USA; Mexico	text
1198875	Colombia	text
1198876	Angola	text
1198877	Chile	text
1198878	Argentina	text
1198879	Angola; Ivory Coast	text
1198880	Europe; Albania; Armenia; Austria; Bulgaria; Czechoslovakia; Egypt; France; Germany; Great Britain; Iran; Israel; Italy; Romania; Sweden; Switzerland; USSR; USA; Mozambique; Crozet Islands; China; Indonesia; Japan; Pakistan; New Zealand; Hawaii; :	text
1198886	Greece	text
1198887	China	text
1198888	Europe; Colombia; Cyprus; Israel; Turkey; Azores; Cape Verde Islands; USA; Lesser Antilles; Cuba; Mexico; Nicaragua; Chile; Angola; Congo; Guinea-bissau; Madagascar; Mozambique; Senegal; Tanzania; Togo; Zimbabwe; Mascarene Islands; China; India; Indonesia; Japan; Korea; Philippines; Singapore; Thailand; Vietnam; Australia; Galapagos; New Hebrides	text
1198891	Mozambique; Angola; Congo	text
1198894	Colombia	text
1198895	Taiwan; China	text
1198896	Gabon	text
1198897	Poland; Germany; Romania; USSR; USA; Mongolia	text
1198899	Brazil; USA; Mexico	text
1198900	Chile	text
1198901	Mongolia	text
1198903	Congo; Togo	text
1198904	USA; Mexico; Venezuela	text
1198905	Germany; Austria; Cyprus; France; Greece; Hungary; Italy; Morocco; Spain; Switzerland; Yugoslavia; :	text
1198907	Kerguelen Islands	text
1198908	Cyprus; Greece; Italy	text
1198909	USA	text
1198910	Chile	text
1198911	Brazil	text
1198912	Argentina; Chile	text
1198913	Angola	text
1198914	Angola	text
1198915	Morocco	text
1198916	Venezuela	text
1198917	Angola; Equatorial Guinea	text
1198918	Great Britain; France; Italy; Switzerland; Yugoslavia; Canary Islands; USA; Mexico; Angola; Congo; Australia; :	text
1198919	Scilly Islands; France; Armenia; Great Britain; Greece; Italy; Morocco; Romania; Spain; USSR; Madeira	text
1198921	Colombia	text
1198922	Congo; Cape Verde Islands	text
1198923	Mexico	text
1198924	Chile	text
1198925	Great Britain; Belgium; France; Morocco; Portugal; Spain	text
1198927	USA; Mexico	text
1198928	USA	text
1198930	China	text
1198931	Argentina	text
1198932	Chile	text
1198933	Chile	text
1198934	Great Britain; Egypt	text
1198935	Romania; Greece; Italy; Yugoslavia	text
1198937	Mexico; Colombia	text
1198938	Mexico	text
1198939	Great Britain; Belgium; Czechoslovakia; Italy; Yugoslavia; USA; Congo; Zimbabwe; India; Indonesia; Australia; :	text
1198940	Great Britain; Italy; Canary Islands; Cape Verde Islands; Madeira; :	text
1198941	Germany; France; Hungary; Luxembourg; Switzerland; Yugoslavia	text
1198942	USA; China	text
1198943	USA; Mexico	text
1198944	Chile	text
1198945	Madagascar	text
1198946	Great Britain; Austria; Czechoslovakia; Finland; France; Germany; Hungary; Israel; Italy; Luxembourg; Spain; Switzerland; Yugoslavia; USA; Japan; :	text
1198949	Angola	text
1198950	Morocco; Greece; Israel	text
1198951	Kenya	text
1198952	South Africa; USA	text
1198953	Albania; Greece; Yugoslavia; Cyprus; Italy	text
1198955	Angola; Kenya; Senegal	text
1198956	Great Britain; Belgium; Czechoslovakia; Germany; Italy; Luxembourg; Switzerland; Yugoslavia; Azores; Tristan Da Cunha; Argentina; Chile; Australia; New Zealand; :	text
1198957	Spain	text
1198958	North America	text
1198959	Tanzania	text
1198960	Argentina	text
1198961	Chile	text
1198962	Great Britain; Cyprus; France; Greece; Israel; Italy; Morocco; Poland; Spain; Switzerland; Yugoslavia; Canary Islands; USA; Chile; Angola; Australia; :	text
1198963	China	text
1198964	Morocco; Cyprus; Greece; Portugal; Canary Islands	text
1198965	Portugal; Spain	text
1198966	Chile	text
1198967	Germany; Armenia; Austria; Belgium; Bulgaria; Czechoslovakia; Finland; France; Hungary; Italy; Luxembourg; Morocco; Norway; Poland; Portugal; Romania; Spain; Sweden; Switzerland; USSR; Yugoslavia; Canary Islands; USA; Mongolia; :	text
1198968	Chile	text
1198969	China	text
1198970	Australia	text
1198971	Senegal	text
1198972	South Africa; Congo; India	text
1198974	Greece; France; Lebanon; Turkey; Yugoslavia	text
1198975	USA	text
1198976	Spain	text
1198977	USA; Colombia	text
1198978	China	text
1198979	China	text
1198997	Ascension Island	text
1199003	Angola	text
1199005	Madagascar	text
1199006	New Hebrides; Reunion; Cyprus; Spain; Canary Islands; USA; Jamaica; Mexico; Nicaragua; Venezuela; Angola; Benin; Congo; Equatorial Guinea; Gabon; Ivory Coast; Togo; Mascarene Islands; Japan; :	text
1199009	Equatorial Guinea	text
1199010	Angola; Uganda	text
1199014	India	text
1199015	New Guinea; Guam	text
1199016	Uganda	text
1199018	Cuba	text
1199019	Indonesia	text
1199020	China	text
1199021	Mexico	text
1199022	Chile	text
1199023	Australia	text
1199024	Great Britain; Canary Islands	text
1199025	Mexico	text
1199026	Indonesia	text
1199027	Colombia	text
1199028	Congo; Angola; Nigeria; Senegal	text
1199031	Christmas Island	text
1199032	Guadeloupe	text
1199034	India	text
1199035	Taiwan; China; India; Hawaii; Micronesia	text
1199037	Galapagos	text
1199038	Angola	text
1199039	Brazil	text
1199040	Madagascar	text
1199041	Fiji; Tonga	text
1199042	USA; Central America; Belize; Guadeloupe; Guatemala; Jamaica; Mexico; Venezuela	text
1199043	Madagascar	text
1199044	Brazil	text
1199045	Mariana Islands	text
1199046	Indonesia	text
1199047	Cuba	text
1199048	Mexico; Panama	text
1199049	Brazil; Venezuela	text
1199050	Mexico	text
1199051	Cuba	text
1199052	Indonesia	text
1199053	China	text
1199054	Indonesia	text
1199055	Angola	text
1199056	Galapagos	text
1199057	Senegal	text
1199058	Fiji	text
1199059	Jamaica	text
1199060	Mexico	text
1199066	Brazil	text
1199068	Angola	text
1199070	France; Greece; Israel; Spain; Canary Islands	text
1199072	Galapagos	text
1199073	Egypt; USA; Uae	text
1199074	Angola	text
1199075	Angola	text
1199076	Ivory Coast; Angola; Madagascar; Senegal	text
1199079	South Africa	text
1199080	Ivory Coast; Angola; India; Senegal	text
1199081	Brazil; Venezuela	text
1199083	South Africa	text
1199084	Australia	text
1199085	Ivory Coast; Senegal; Christmas Island	text
1199086	Congo; Angola	text
1199087	Angola	text
1199088	Angola	text
1199089	Mariana Islands	text
1199090	Mexico	text
1199091	Mexico	text
1199092	Mexico; USA	text
1199093	Angola	text
1199094	Mexico	text
1199095	Indonesia	text
1199096	Australia	text
1199097	Madagascar	text
1199098	Christmas Island	text
1199099	Angola	text
1199100	Madagascar	text
1199101	Madagascar	text
1199104	Angola	text
1199105	India	text
1199106	India	text
1199107	Senegal	text
1199108	South Africa	text
1199109	Barbados; Senegal	text
1199110	Uae	text
1199112	Taiwan; China	text
1199113	India	text
1199115	Brazil	text
1199121	Chile	text
1199122	Chile	text
1199123	Chile	text
1199124	Chile	text
1199125	Great Britain; Belgium; Finland; France; Germany; Ireland; Luxembourg; Norway; Switzerland; :	text
1199127	Argentina; USA	text
1199128	Chile	text
1199129	Chile; Ascension Island	text
1199130	Saint Helena	text
1199131	Australia	text
1199132	Angola	text
1199133	Chile	text
1199134	Chile	text
1199135	Chile	text
1222990	BZE-BA	TDWG Level 4 code
1222991	BZN-PA	TDWG Level 4 code
1223015	PER	TDWG Level 3 code
1223196	VIE	TDWG Level 3 code
1223199	BOL	TDWG Level 3 code
1223203	CLM	TDWG Level 3 code
1223204	CLM	TDWG Level 3 code
1223229	CLM	TDWG Level 3 code
1223230	CLM	TDWG Level 3 code
1223232	CLM	TDWG Level 3 code
1223233	CLM	TDWG Level 3 code
1223239	MXG-VC	TDWG Level 4 code
1223241	MXG-VC	TDWG Level 4 code
1223242	CLM	TDWG Level 3 code
1223243	CLM	TDWG Level 3 code
1223246	MXS-OA	TDWG Level 4 code
1223247	MXS-OA	TDWG Level 4 code
1223248	MXS-OA	TDWG Level 4 code
1223249	MXS-OA	TDWG Level 4 code
1223250	CLM	TDWG Level 3 code
1223259	BZC-MT	TDWG Level 4 code
1223260	84    	TDWG Level 2 code
1223262	BZC-GO	TDWG Level 4 code
1223263	BZS-SC	TDWG Level 4 code
1223267	ECU	TDWG Level 3 code
1223268	ECU	TDWG Level 3 code
1223269	BZN-RO	TDWG Level 4 code
1223270	BZC-MT	TDWG Level 4 code
1223271	BOL	TDWG Level 3 code
1223275	BZE-BA	TDWG Level 4 code
1223280	CLM	TDWG Level 3 code
1223281	CLM	TDWG Level 3 code
1223282	CLM	TDWG Level 3 code
1223283	CLM	TDWG Level 3 code
1223333	MXE-NL	TDWG Level 4 code
1223342	MXT-CI	TDWG Level 4 code
1223344	PER	TDWG Level 3 code
1223345	PER	TDWG Level 3 code
1223349	CLM	TDWG Level 3 code
1223351	PER	TDWG Level 3 code
1223352	PER	TDWG Level 3 code
1223353	BZN-PA	TDWG Level 4 code
1223354	BZN-PA	TDWG Level 4 code
1223355	PER	TDWG Level 3 code
1223356	CLM	TDWG Level 3 code
1223405	BZN-AM	TDWG Level 4 code
1223407	WIN-DO	TDWG Level 4 code
1223409	PER	TDWG Level 3 code
1223411	MXS-GR	TDWG Level 4 code
1223412	MXT-CI	TDWG Level 4 code
1223413	GUA	TDWG Level 3 code
1223414	MXT-CI	TDWG Level 4 code
1223418	MXS-OA	TDWG Level 4 code
1223419	PER	TDWG Level 3 code
1223420	MXC-MO	TDWG Level 4 code
1223422	BZN-AM	TDWG Level 4 code
1223424	PER	TDWG Level 3 code
1223425	CLM	TDWG Level 3 code
1223426	CLM	TDWG Level 3 code
1223427	CLM	TDWG Level 3 code
1223428	CLM	TDWG Level 3 code
1223431	CLM	TDWG Level 3 code
1223432	CLM	TDWG Level 3 code
1223439	BZE-BA	TDWG Level 4 code
1223440	BZE-BA	TDWG Level 4 code
1223442	CLM	TDWG Level 3 code
1223448	PAR	TDWG Level 3 code
1223450	CLM	TDWG Level 3 code
1223451	CLM	TDWG Level 3 code
1223483	BAH	TDWG Level 3 code
1223484	BAH	TDWG Level 3 code
1223485	BAH	TDWG Level 3 code
1223486	BAH	TDWG Level 3 code
1223487	BAH	TDWG Level 3 code
1223488	BAH	TDWG Level 3 code
1223492	BZC-GO	TDWG Level 4 code
1223561	JAP	TDWG Level 3 code
1223572	CLM	TDWG Level 3 code
1223587	BZE-BA	TDWG Level 4 code
1223588	PER	TDWG Level 3 code
1223589	MXS-JA	TDWG Level 4 code
1223590	PER	TDWG Level 3 code
1223591	PER	TDWG Level 3 code
1223592	CLM	TDWG Level 3 code
1223593	CLM	TDWG Level 3 code
1223594	CLM	TDWG Level 3 code
1223595	CLM	TDWG Level 3 code
1223596	MXS-JA	TDWG Level 4 code
1223598	CHC-YN	TDWG Level 4 code
1223602	CHC-GZ	TDWG Level 4 code
1223637	MLY-PM	TDWG Level 4 code
1223638	MLY-PM	TDWG Level 4 code
1223639	MLY-PM	TDWG Level 4 code
1223640	MLY-SI	TDWG Level 4 code
1223648	CLM	TDWG Level 3 code
1223649	CLM	TDWG Level 3 code
1223650	CLM	TDWG Level 3 code
1223651	BZE-BA	TDWG Level 4 code
1223652	BZN-AM	TDWG Level 4 code
1223653	CLM	TDWG Level 3 code
1223655	THA	TDWG Level 3 code
1223656	THA	TDWG Level 3 code
1223657	BOR-SB	TDWG Level 4 code
1223659	CLM	TDWG Level 3 code
1223664	JAP	TDWG Level 3 code
1223909	CLS	TDWG Level 3 code
1223910	QLD-QU	TDWG Level 4 code
1223911	PUE	TDWG Level 3 code
1223917	BZL-MG	TDWG Level 4 code
1223921	BZN-TO	TDWG Level 4 code
1223922	BZE-BA	TDWG Level 4 code
1223923	THA	TDWG Level 3 code
1223925	MXS-GR	TDWG Level 4 code
1223926	ARI	TDWG Level 3 code
1223927	ARI	TDWG Level 3 code
1223928	GUA	TDWG Level 3 code
1223932	GUA	TDWG Level 3 code
1223933	NWM	TDWG Level 3 code
1223934	MXE-SL	TDWG Level 4 code
1223935	CAL	TDWG Level 3 code
1223937	MXC-PU	TDWG Level 4 code
1223938	MXE-NL	TDWG Level 4 code
1223939	MXG-VC	TDWG Level 4 code
1223940	TEX	TDWG Level 3 code
