name_code	common_name	database_id
wp-s.77544	Cockspur	140
wp-s.77544	Goat bush (Lesser Antilles)	140
wp-s.77545	Texan goatbush	140
wp-77547	Cucharita (Cuba)	140
wp-77553	Abrojo de costa (Cuba)	140
wp-77554	Stewart's crucifixionthorn	140
wp-77559	Corkwood	140
wp-77564	G&ouml;tterbaum (DE); Arbol del cielo (ES)	140
wp-77605	Quassia wood	140
wp-77605	Cuasia	140
wp-77633	Acajou blanc	140
wp-77633	Boardwood	140
wp-77633	Bois blanc	140
wp-77633	Maruba (Lesser Antilles)	140
wp-77634	Aceituna	140
wp-77634	Daguilla	140
wp-77634	Juan primero (Dominican Republic)	140
wp-77634	Bois frene	140
wp-77634	Olivo (Haiti)	140
wp-77635	Paradisetree	140
wp-77635	Amargo negro; Gavilan	140
wp-77635	Palo amargo	140
wp-77635	Palo blanco	140
wp-77635	Pluma de perico	140
wp-77635	Roblecillo (Cuba)	140
wp-77635	Bitter ash	140
wp-77635	Daguilla	140
wp-77635	Juan primero	140
wp-77635	Laguilla	140
wp-77635	Palmito	140
wp-77635	Palo amargo	140
wp-77635	Quassia amarga	140
wp-77635	Quinquina dEurope (Dominican Republic)	140
wp-77635	Bois amer	140
wp-77635	Bois blanc	140
wp-77635	Bois frene	140
wp-77635	Bois negresse	140
wp-77635	Frene (Haiti)	140
wp-77635	Bitter damson (Jamaica)	140
wp-s.77636	Paradise-tree (Bahamas)	140
wp-77637	Cuaba blanca (Cuba)	140
wp-77638	Aceitillo falso (Puerto Rico)	140
wp-77673	Huertea	140
wp-77673	Nogalillo (Cuba)	140
wp-77673	Don Juan	140
wp-77673	Juan primero (Dominican Republic)	140
wp-77673	Alfiler (Haiti)	140
wp-77707	Kameltritt (DE); Patacamello (ES)	140
wp-77805	Garu-Garu	140
wp-77805	Aloeholz	140
wp-77890	Cardenal	140
wp-77890	Guana (Cuba)	140
wp-77929	Poison Olive	140
wp-77942	Majagua de sierra; Maho	140
wp-77942	Mahout	140
wp-s.77942	Majagua de sierra; Maho	140
wp-s.77942	Mahout	140
wp-s.77943	Caribbean burn nose	140
wp-s.77943	Bitter mahoe	140
wp-s.77943	Mahot pimente	140
wp-s.77945	Burn nose (Jamaica)	140
wp-77957	Guarantel	140
wp-77957	Hayao	140
wp-77957	Jayao	140
wp-77957	Jayayo	140
wp-77957	Yayao (Dominican Republic)	140
wp-77957	Ayay	140
wp-77957	Guanantesi	140
wp-77957	Hayay	140
wp-77957	Hayhay (Haiti)	140
wp-77975	Guacacoa (Cuba)	140
wp-77983	Maho piman gwan bwa	140
wp-77983	Mahot piment grand bois (Lesser Antilles)	140
wp-77999	Cieneguillo	140
wp-77999	Emajagua de sierra	140
wp-77999	Majagua brava	140
wp-77999	Quemadora	140
wp-78040	Western leatherwood	140
wp-78041	Eastern leatherwood	140
wp-78043	Daguilla	140
wp-78043	Palo de encaje (Dominican Republic)	140
wp-78043	Bois dentelle (Haiti)	140
wp-78043	Lagetto (Jamaica)	140
wp-78043	Lace bark (Jamaica)	140
wp-78044	Daguilla	140
wp-78044	Daguilla de loma	140
wp-78044	Daguilla valenzuelana (Cuba)	140
wp-s.78044	Daguilla	140
wp-s.78044	Daguilla de loma	140
wp-s.78044	Daguilla valenzuelana (Cuba)	140
wp-78050	Alpen-Seidelbast	140
wp-s.78050	Alpen-Seidelbast	140
wp-78062	K&ouml;nigsblume	140
wp-78066	Heider&ouml;schen	140
wp-78066	Rosmarin-Seidelbast	140
wp-78083	Herbst-Seidelbast	140
wp-s.78083	Herbst-Seidelbast	140
wp-78104	Lorbeer-Seidelbast	140
wp-78104	Spurge laurel	140
wp-s.78104	Lorbeer-Seidelbast	140
wp-s.78104	Spurge laurel	140
wp-78115	Gemeiner Seidelbast	140
wp-78115	Kellerhals	140
wp-78115	Paradise plant	140
wp-78126	&Ouml;lbaum-Seidelbast	140
wp-s.78126	&Ouml;lbaum-Seidelbast	140
wp-78135	Felsen-Seidelbast	140
wp-78135	Felsenr&ouml;schen	140
wp-78144	Seidenhaariger Seidelbast	140
wp-s.78144	Seidenhaariger Seidelbast	140
wp-78152	Steinr&ouml;schen	140
wp-78269	Oriental paperbush	140
wp-78292	Vogelkopf	140
wp-78292	Acker-Spatzenzunge	140
wp-78294	Weichhaarige Spatzenzunge	140
wp-s.78294	Weichhaarige Spatzenzunge	140
wp-78309	Gedrehter Vogelkopf	140
wp-s.78309	Gedrehter Vogelkopf	140
wp-78341	Silky Fibre-bush	140
wp-78488	Smooth Fibre-bush	140
wp-78504	Pompon Tree	140
wp-78504	Pincushion Tree	140
wp-78591	Drakensberg Gonna	140
wp-78594	Outeniqua Gonna	140
wp-78594	Gonna Bush	140
wp-78595	Brown Gonna	140
wp-s.78595	Brown Gonna	140
wp-78598	Mountain Gonna	140
wp-78606	Dune Gonna	140
wp-78836	Emperatriz de la seiva	140
wp-78836	Rosa imperial	140
wp-78836	Rosa de Maximiliano; Maximilian rose	140
wp-78836	Brazilian rose	140
wp-78840	Santa Rita mountain yellowshow	140
wp-78842	Mexican yellowshow	140
wp-78843	Wright's yellowshow	140
wp-78848	Achiote	140
wp-78848	Bija; Anatto	140
wp-78848	Orleansstrauch	140
wp-78848	Achote	140
wp-78848	Mugo-simu	140
wp-78848	Onotillo	140
wp-78848	Onoto	140
wp-78848	Lipsticktree	140
wp-78850	Onotillo	140
wp-78850	Onoto	140
wp-78873	Zwergsonnenr&ouml;schen	140
wp-78873	Niederliegendes Nadelr&ouml;schen	140
wp-s.78873	Zwergsonnenr&ouml;schen	140
wp-s.78873	Niederliegendes Nadelr&ouml;schen	140
wp-78876	Thymianbl&auml;ttriges Nadelr&ouml;schen	140
wp-s.78876	Thymianbl&auml;ttriges Nadelr&ouml;schen	140
wp-78881	Nodding pinweed	140
wp-78883	Deckert's pinweed	140
wp-78885	Drysand pinweed	140
wp-78886	Largepod pinweed	140
wp-78890	Lakela's pinweed	140
wp-78891	Beach pinweed	140
wp-s.78892	Virginia pinweed	140
wp-78893	Chisos Mountain pinweed	140
wp-78894	Thymeleaf pinweed	140
wp-78895	Hairy pinweed	140
wp-78896	Leggett's pinweed	140
wp-78899	Illinois pinweed	140
wp-78900	San Saba pinweed	140
wp-78901	Pineland pinweed	140
wp-78902	Prairie pinweed	140
wp-78903	Narrowleaf pinweed	140
wp-78904	Piedmont pinweed	140
wp-78914	Alpen-Sonnenr&ouml;schen	140
wp-78917	Apenninen-Sonnenr&ouml;schen	140
wp-78917	Wei&szlig;es Sonnenr&ouml;schen	140
wp-s.78917	Apenninen-Sonnenr&ouml;schen	140
wp-s.78917	Wei&szlig;es Sonnenr&ouml;schen	140
wp-78946	Aschgraues Sonnenr&ouml;schen	140
wp-s.78946	Aschgraues Sonnenr&ouml;schen	140
wp-78999	Strauchiges Sonnenr&ouml;schen	140
wp-s.79016	Filziges Sonnenr&ouml;schen	140
wp-79032	Eibl&auml;ttriges Sonnenr&ouml;schen	140
wp-79044	Weidenbl&auml;ttriges Sonnenr&ouml;schen	140
wp-79121	Geflecktes Sandr&ouml;schen	140
wp-s.79121	Geflecktes Sandr&ouml;schen	140
wp-79146	Wei&szlig;liche Zistrose	140
wp-79154	Grauhaarige Zistrose	140
wp-s.79154	Grauhaarige Zistrose	140
wp-79158	Rauhe Zistrose	140
wp-79160	Verschiedenbl&auml;ttrige Zistrose	140
wp-s.79160	Verschiedenbl&auml;ttrige Zistrose	140
wp-79169	Lorbeerbl&auml;ttrige Zistrose	140
wp-79171	Franz&ouml;sische Zistrose	140
wp-79177	Kleinbl&uuml;tige Zistrose	140
wp-79182	Salbeibl&auml;ttrige Zistrose	140
wp-79245	Coastal sand frostweed	140
wp-79248	Hoary frostweed	140
wp-79250	Longbranch frostweed	140
wp-79251	Carolina frostweed	140
wp-79254	Pine barren frostweed	140
wp-79255	Bushy frostweed	140
wp-79256	Georgia frostweed	140
wp-79257	Clustered frostweed	140
wp-79258	Island rushrose	140
wp-79259	Florida scrub frostweed	140
wp-79263	Low frostweed	140
wp-79265	Rosemary frostweed	140
wp-79266	Bisbee Peak rushrose	140
wp-79269	Pine barren goldenheather	140
wp-79270	Mountain goldenheather	140
wp-79271	Woolly beachheather	140
wp-s.79272	Sand goldenheather	140
wp-79887	Gemeiner Cistrosenw&uuml;rger	140
wp-s.79887	Gemeiner Cistrosenw&uuml;rger	140
wp-79892	Roter Cistrosenw&uuml;rger	140
wp-79927	White Raisin	140
wp-79945	Climbing Raisin	140
wp-79983	Velvet Raisin	140
wp-79984	Sandpaper Raisin	140
wp-s.79985	Broad-leaved Sandpaper Raisin	140
wp-80006	Giant Raisin	140
wp-80018	False Silver Raisin	140
wp-80032	Forest Raisin	140
wp-80062	Silver Raisin	140
wp-80069	Cross-berry	140
wp-80104	False Sandpaper Raisin	140
wp-80122	Red-haired Raisin	140
wp-80163	Mallow Raisin	140
wp-80219	Lebombo Raisin	140
wp-80278	Guacimilla	140
wp-80278	Guasimilla	140
wp-80278	Majaguilla blanca	140
wp-80278	Majaguilla macho (Cuba)	140
wp-80352	Guacima varia	140
wp-80352	Guasima verde	140
wp-80352	Guasima amarilla	140
wp-80352	Guasima varia (Cuba)	140
wp-80352	Picana negra	140
wp-80383	Jute	140
wp-80383	East Indian mallow	140
wp-80383	West African mallow	140
wp-80395	Yute; Rundkapsel-Jute	140
wp-80411	Jute	140
wp-80411	Jackswitch	140
wp-80411	woolly corchorus	140
wp-80411	mallet	140
wp-80411	cadillo	140
wp-80412	Malvat&eacute;	140
wp-80412	Red jute	140
wp-80430	Langkapsel-Jute	140
wp-80431	Orinoco jute	140
wp-80450	Slippery burr	140
wp-80459	Horn-fruited jute	140
wp-80505	Parquet bur; Guizacillo	140
wp-80505	Guizazo	140
wp-80505	Guizazo bobo (Cuba)	140
wp-80505	Cadillo de burro (Dominican Republic)	140
wp-80505	Cousin gros negre	140
wp-80505	Gros negre (Haiti)	140
wp-80560	Grand cousin-bois (Lesser Antilles)	140
wp-80585	Bur Bark	140
wp-80585	Grandcousin	140
wp-80621	Fivestamen burbark	140
wp-80641	Diamond burbark	140
wp-80651	Cadillo de perro	140
wp-80651	mosote	140
wp-80651	burweed	140
wp-80651	Sacramento burbark	140
wp-80691	Cape Stock-rose	140
wp-80691	Zimmerlinde	140
wp-80740	Cacao; Chocolate tree	140
wp-80740	Cocoa bean	140
wp-80740	Kakao	140
wp-s.80740	Cacao; Chocolate tree	140
wp-s.80740	Cocoa bean	140
wp-s.80740	Kakao	140
wp-s.80742	Cacao Lagarto	140
wp-s.80743	Cacao Calabacillo	140
wp-s.80744	Calabacillo	140
wp-80750	Cupuass&uacute;	140
wp-80759	Cacahuillo	140
wp-80786	Guacima; Bastard cedar	140
wp-80786	West Indian elm	140
wp-80850	Guest-tree	140
wp-80859	Wingstem ayenia	140
wp-80864	California ayenia	140
wp-80873	Eyebright ayenia	140
wp-s.80873	Eyebright ayenia	140
wp-80877	Trans-Pecos ayenia	140
wp-80879	Smooth ayenia	140
wp-80882	Dwarf ayenia	140
wp-80890	Rio Grande ayenia	140
wp-80898	Dense ayenia	140
wp-80910	Hairy ayenia	140
wp-80917	Oreganillo	140
wp-80926	Gai lapin (Haiti)	140
wp-80960	Bija cimarrona (Dominican Republic)	140
wp-s.80960	Bija cimarrona (Dominican Republic)	140
wp-80982	Huira pinda	140
wp-81025	Zarza (Dominican Republic)	140
wp-81054	Choroquete de la bajura	140
wp-81401	Santa Catalina burstwort	140
wp-81444	Texas burstwort	140
wp-81478	Chocolateweed	140
wp-81496	Escobilla (Dominican Republic)	140
wp-81503	Malva colorada (Cuba)	140
wp-81503	Escobilla (Dominican Republic)	140
wp-81503	Lalo glise (Haiti)	140
wp-81503	Mauve (Lesser Antilles)	140
wp-81503	Bretonica prieta	140
wp-81503	Bretonica piramidal (Puerto Rico)	140
wp-81514	Pyramid flower; Smooth melochia (Bahamas)	140
wp-81514	Escobilla	140
wp-81514	Malva comun	140
wp-81514	Malva cimarrona	140
wp-81514	Malva de caballo (Cuba)	140
wp-81514	Escobilla (Dominican Republic)	140
wp-81514	Mauve (Lesser Antilles)	140
wp-81514	Bretonica piramidal (Puerto Rico)	140
wp-81525	Bret&oacute;nica afelpada; Broom weed	140
wp-81525	Broom wood	140
wp-81525	Teabush	140
wp-81532	Bretonica peluda; Malva mora (Cuba)	140
wp-81532	Escobilla (Dominican Republic)	140
wp-81532	Mauve-savane (Lesser Antilles)	140
wp-81532	Bretonica peluda	140
wp-81532	Bretonica aserrada (Puerto Rico)	140
wp-81567	Balai noir	140
wp-81567	Bois-guimauve	140
wp-81567	Mahot-noir (Lesser Antilles)	140
wp-81570	Sleepy morning (Bahamas)	140
wp-81570	Malva	140
wp-81570	Malva blanca (Cuba)	140
wp-81570	Malva blanca	140
wp-81570	Malva	140
wp-81570	Yerba blanca (Dominican Republic)	140
wp-81570	Malaguette	140
wp-81570	Balai blanc (Haiti)	140
wp-81570	Raichie (Jamaica)	140
wp-81570	Buff coat	140
wp-81570	Mauve-gris	140
wp-81570	Marsh-mallow	140
wp-81570	Velvet leaf	140
wp-81570	Monkey bush	140
wp-81570	Boater bush	140
wp-81570	Leather coat	140
wp-81570	Guimauve (Lesser Antilles)	140
wp-81570	Malvabisco	140
wp-81570	Malvavisco	140
wp-81570	Basora prieta (Puerto Rico)	140
wp-81570	Marshmallow (Virgin Isl.)	140
wp-81602	African Star-chestnut	140
wp-81604	Cape Star-chestnut	140
wp-81608	Panama tree; Esterculia	140
wp-81608	Camaruca	140
wp-81608	Carmaruca	140
wp-81608	Anacaguita (Cuba)	140
wp-81608	Anacaguita	140
wp-81608	Anacahuita	140
wp-81608	Anacaguita (Dominican Republic)	140
wp-81608	Pistache des Indes (Haiti)	140
wp-81608	Anacaguita	140
wp-81608	Anacaguitas (Puerto Rico)	140
wp-81619	Bois caca	140
wp-81619	Bois-chataignier grande feuille	140
wp-81619	Bois doux caca	140
wp-81619	Bois-grand feuilles	140
wp-81619	Bois mapou	140
wp-81619	Chataignier-grand feuilles	140
wp-81619	Grand mahot	140
wp-81619	Mahot cochin	140
wp-81619	Mahaut cochon	140
wp-81619	Mahaut doux	140
wp-81619	Mapou-baril	140
wp-81619	Wild mahot (Lesser Antilles)	140
wp-81653	Hazel Sterculia	140
wp-81707	Lowveld Chestnut	140
wp-81727	Large-leaved Star-chestnut	140
wp-81737	Common Star-chestnut	140
wp-81812	Whiteflower kurrajong	140
wp-s.81812	Whiteflower kurrajong	140
wp-81832	Kleiner Kolabaum	140
wp-81832	Nuez de cola; Cola nut	140
wp-81879	Zulu Coshwood	140
wp-81913	Coshwood	140
wp-81916	Cola	140
wp-81916	Gro&szlig;er Kolabaum	140
wp-82022	Chinese parasoltree	140
wp-82028	Guana	140
wp-82114	American basswood	140
wp-s.82115	Carolina basswood	140
wp-82118	Amurlinde	140
wp-82128	Winter-Linde	140
wp-82128	Littleleaf linden	140
wp-82166	Pendent silver linden	140
wp-82167	Largeleaf linden	140
wp-s.82167	Largeleaf linden	140
wp-82174	Silber-Linde	140
wp-82180	Caucasian lime	140
wp-82182	Common linden	140
wp-82417	Rock Wild Pear	140
wp-82434	Pink Wild Pear	140
wp-82445	Natal Wild Pear	140
wp-82492	River Wild Pear	140
wp-82561	Silver White Pear	140
wp-82577	Common Wild Pear	140
wp-82603	Forest Wild Pear	140
wp-82646	Ebony	140
wp-82647	Redwood	140
wp-82658	Flor impia	140
wp-82789	Bois dortie rouge (Haiti)	140
wp-82846	Guasimilla (Cuba)	140
wp-82853	Blind-eye bush	140
wp-82853	Salz-bush	140
wp-82853	Cow-bush (Bahamas)	140
wp-82853	Jeucon	140
wp-82853	Majaguilla de costa	140
wp-82853	Majaguilla de costa (Cuba)	140
wp-82853	Jaucon	140
wp-82853	Huevo de gato (Dominican Republic)	140
wp-82853	Jeucon	140
wp-82853	Coton rat	140
wp-82853	Bois dhomme (Haiti)	140
wp-82853	Screw tree (Jamaica)	140
wp-82853	Gato	140
wp-82853	Huevo de gato	140
wp-82853	Cuernecillo (Puerto Rico)	140
wp-82853	Cats balls	140
wp-82853	Cow bush (Virgin Isl.)	140
wp-82880	Wild salve (Bahamas)	140
wp-82880	Majaguilla de costa	140
wp-82880	Tapa culo (Cuba)	140
wp-82880	Jeucon (Dominican Republic)	140
wp-82885	Majaguilla de costa (Cuba)	140
wp-82957	Durian	140
wp-82957	Zibetbaum	140
wp-82959	Baobab	140
wp-82959	Affenbrotbaum	140
wp-82977	Semal	140
wp-82987	Mapajo mollado	140
wp-82995	Carolina (Cuba)	140
wp-82995	Don Diego de dia (Dominican Republic)	140
wp-83001	Pequi	140
wp-83001	pequi colorado	140
wp-83016	Ceiba de agua; Amida; Cacao cimarr&oacute;n; Carolinea	140
wp-83016	Carolina blanca	140
wp-83016	Castano silvestre	140
wp-83016	Ceibon de agua	140
wp-83016	Ceibon de arroyo	140
wp-83016	Seibon de agua	140
wp-83016	Seibon de arroyo (Cuba)	140
wp-83016	Pachira	140
wp-83016	Colorado	140
wp-83016	Carolina	140
wp-83016	Cacao cimarron (Dominican Republic)	140
wp-83016	Colorade (Haiti)	140
wp-83016	Chataigne deau (Lesser Antilles: Guadeloupe)	140
wp-83023	Seibon	140
wp-83027	Ceibon	140
wp-83027	Ceibon	140
wp-83027	Seibon (Cuba)	140
wp-83027	Caiman	140
wp-83027	Colorado	140
wp-83027	Juan colorado (Dominican Republic)	140
wp-83027	Colorade (Haiti)	140
wp-83037	Huevo de toro	140
wp-83037	Shaving-brush tree	140
wp-83037	Wild chestnut; Carolina (Cuba)	140
wp-83037	Cacao cimaron	140
wp-83037	Chataignier	140
wp-83037	Chataignier marron	140
wp-83037	Cacao sauvage (Lesser Antilles)	140
wp-83078	Mapajillo	140
wp-83110	Pochote	140
wp-s.83110	Pochote	140
wp-83112	Jorocho	140
wp-83113	Toborochi	140
wp-83117	Floss-silk Tree	140
wp-83120	Kapok	140
wp-83120	Silk Cotton-Tree	140
wp-83120	Mapajo	140
wp-83124	Mapajo	140
wp-83127	Ceiba orquidea	140
wp-83127	flor de mayo	140
wp-83131	Mapou blanc (Haiti)	140
wp-83171	Balsaholz	140
wp-83171	Balsa Wood	140
wp-83171	Balsa; Ceibon botija	140
wp-83171	Balsa	140
wp-83171	Lanero	140
wp-83171	Lana	140
wp-83171	Ceibon lanero	140
wp-83171	Palo de balsa	140
wp-83171	Seibon botija (Cuba)	140
wp-83171	Lana	140
wp-83171	Lanero	140
wp-83171	Palo de lana (Dominican Republic)	140
wp-83171	Bois madame	140
wp-83171	Coton fleur	140
wp-83171	Coton mahaudeme (Haiti)	140
wp-83171	Down tree	140
wp-83171	Corkwood	140
wp-83171	Bombast mahoe	140
wp-83171	Balsa (Jamaica)	140
wp-83171	Pripri	140
wp-83171	Fromager-mapou	140
wp-83171	Bois flot	140
wp-83171	Bois flo	140
wp-83171	Balsa	140
wp-83171	Mahot grandes feuilles	140
wp-83171	Patte de lievre	140
wp-83171	Patte de lapin (Lesser Antilles)	140
wp-83171	Balsa	140
wp-83171	Cuano	140
wp-83171	Corcho	140
wp-83171	Corkwood	140
wp-83171	Guano (Puerto Rico)	140
wp-83174	Coraz&oacute;n de antera	140
wp-83178	Amapola blanca	140
wp-83212	Chupa-Chupa	140
wp-83212	South American Zapote	140
wp-83298	Garrocha	140
wp-83298	Palo de garrocha	140
wp-83298	Palo de percha; Swizzle-stick tree	140
wp-83307	California flannelbush	140
wp-83308	Pine Hill flannelbush	140
wp-83309	Mexican flannelbush	140
wp-83311	Handbaum	140
wp-83367	African rosemallow	140
wp-83369	Comfortroot	140
wp-83370	Algod&oacute;n de la pampa	140
wp-83413	Fork-bracted rosemallow; Hibisco de laguna	140
wp-83413	Hibisco del pinar	140
wp-83413	Hibisco de sabana	140
wp-83413	Hibiscus del pinar	140
wp-83413	Majaguilla de pinar	140
wp-83413	Majaguilla del pinar (Cuba)	140
wp-83413	Gombo de nuit	140
wp-83413	Gombo riviere (Lesser Antilles)	140
wp-83413	Buenas tardes	140
wp-83413	Buenos dias (Puerto Rico)	140
wp-83414	Arizona rosemallow	140
wp-83442	Brown Indianhemp; Rosella	140
wp-83442	Mananita	140
wp-83442	Malva loca	140
wp-83442	Kenaf	140
wp-83442	Flor de San Juan (Cuba)	140
wp-83442	Cadillo (Dominican Republic)	140
wp-83442	Deccan hemp (Jamaica)	140
wp-83442	Gombo chanvre	140
wp-83442	Groseille	140
wp-83442	Pavona encenida (Lesser Antilles)	140
wp-83442	Pavona encendida	140
wp-83442	Mananera (Puerto Rico)	140
wp-83456	Algodon de raton	140
wp-83456	Algodon silvestre (Cuba)	140
wp-83456	Majaguilla (Dominican Republic)	140
wp-83456	Coton flute	140
wp-83456	Coton (Haiti)	140
wp-83456	Congo mahoe (Jamaica)	140
wp-83456	Huevo de gato	140
wp-83456	Malvavisco afelpado (Puerto Rico)	140
wp-s.83456	Algodon de raton	140
wp-s.83456	Algodon silvestre (Cuba)	140
wp-s.83456	Majaguilla (Dominican Republic)	140
wp-s.83456	Coton flute	140
wp-s.83456	Coton (Haiti)	140
wp-s.83456	Congo mahoe (Jamaica)	140
wp-s.83456	Huevo de gato	140
wp-s.83456	Malvavisco afelpado (Puerto Rico)	140
wp-s.83457	Algodon de raton	140
wp-s.83457	Algodon silvestre	140
wp-s.83457	Hibisco de costa	140
wp-s.83457	Hibiscus de costa	140
wp-s.83457	Majaguilla de costa	140
wp-83460	Scarlet rosemallow	140
wp-83477	Baba de perro	140
wp-83477	Hibisco del pinar	140
wp-83477	Hibisco de sabana	140
wp-83477	Hibiscus de sabana	140
wp-83477	Majaguilla	140
wp-83477	Majaguilla del pinar	140
wp-83477	Malva rosa silvestre (Cuba)	140
wp-83478	Desert rosemallow	140
wp-83484	Neches River rosemallow	140
wp-83488	Paleface	140
wp-s.83541	Lindenleaf rosemallow	140
wp-83560	Swamp rosemallow	140
wp-83605	Halberdleaf rosemallow	140
wp-83639	Heartleaf rosemallow	140
wp-83660	Crimsoneyed rosemallow	140
wp-s.83660	Crimsoneyed rosemallow	140
wp-s.83661	Rosemallow	140
wp-83665	Dixie rosemallow; Malva rosa (Cuba)	140
wp-83665	Maravilla (Dominican Republic)	140
wp-83665	Malvilla (Hispaniola)	140
wp-83665	Changeable rose	140
wp-83665	Maravilla	140
wp-83665	Caractere des hommes	140
wp-83665	Caractere des femmes	140
wp-83665	Caractere des dames	140
wp-83665	Cotton rose	140
wp-83665	Confederate rose (Lesser Antilles)	140
wp-83665	Maravilla (Puerto Rico)	140
wp-83705	Brazilian rosemallow; Borrachita	140
wp-83705	Palo peregrino	140
wp-83705	Peregrina (Cuba)	140
wp-83705	Cadillo de tres pies	140
wp-83705	Cadillo (Dominican Republic)	140
wp-83705	Lalou (Haiti)	140
wp-83705	Petit hibiscus (Lesser Antilles)	140
wp-83705	Rosita (Aruba	140
wp-83705	Bonaire	140
wp-83705	Curacao)	140
wp-83710	Poeppig's rosemallow	140
wp-83727	Monarch rosemallow	140
wp-83735	Shoeblackplant	140
wp-83735	Cucarda	140
wp-83735	pedro segundo	140
wp-83739	Agrio de guinea	140
wp-83739	Aleluya	140
wp-83739	Aleluya roja de Guinea	140
wp-83739	Quimbombo chino	140
wp-83739	Rosella	140
wp-83739	Roselle	140
wp-83739	Sereni (Cuba)	140
wp-83739	Kenaf	140
wp-83739	Hibiscus	140
wp-83739	Maravilla	140
wp-83739	Vinagrillo (Dominican Republic)	140
wp-83739	Oseille de Guinee	140
wp-83739	Roselle (Haiti)	140
wp-83739	Jamaican sorrel	140
wp-83739	Red sorrel	140
wp-83739	Roselle	140
wp-83739	Sorrel (Jamaica)	140
wp-83739	Agrio de Guinea	140
wp-83739	Vina (Puerto Rico)	140
wp-83739	Jamaica sorrel	140
wp-83739	Red sorrel	140
wp-83739	Roselle	140
wp-83739	Sorrel (Virgin Isl.	140
wp-83748	Fringed rosemallow	140
wp-83748	Campanilla	140
wp-83766	Altea	140
wp-83766	Hibisco blanco	140
wp-83766	Hibiscus blanco	140
wp-83766	Majaguilla blanca	140
wp-83766	Majaguilla (Cuba)	140
wp-83766	Gombo batard	140
wp-83766	Liane de framboisin (Lesser Antilles)	140
wp-83769	Tulipan del Japon (Dominican Republic)	140
wp-83769	Maga	140
wp-83769	Magar	140
wp-83769	Magas (Puerto Rico)	140
wp-83781	Striped rosemallow	140
wp-s.83781	Striped rosemallow	140
wp-s.83782	Varita de San Jose de laguna (Cuba)	140
wp-83796	Rose of Sharon	140
wp-83812	Gombo marron (Haiti)	140
wp-s.83812	Gombo marron (Haiti)	140
wp-83815	Gelbe Stundenblume	140
wp-83815	Flower of an hour	140
wp-83824	Tropical rose mallow; Wild okra (Lesser Antilles)	140
wp-83824	Wild cottton (Virgin Isl.)	140
wp-s.83824	Tropical rose mallow; Wild okra (Lesser Antilles)	140
wp-s.83824	Wild cottton (Virgin Isl.)	140
wp-83853	Dmeajagua	140
wp-83853	Majagua	140
wp-83853	Majagua azul	140
wp-83853	Majagua comun	140
wp-83853	Majagua hembra	140
wp-83853	Majagua prieta (Cuba)	140
wp-83853	Mahaut (Hispaniola)	140
wp-83853	Blue Mahoe	140
wp-83853	Cuba bark	140
wp-83853	Mountain mahoe (Jamaica)	140
wp-83853	Emajagua excelsa	140
wp-83853	Majo (Puerto Rico)	140
wp-83860	Majagua	140
wp-83860	Majagua colorada	140
wp-83860	Majagua de Cuba	140
wp-83860	Majagua hembra	140
wp-83860	Majagua verde (Cuba)	140
wp-83860	Damajagua	140
wp-83860	Majagua	140
wp-83860	Majagua de Cuba (Dominican Republic)	140
wp-83860	Coton marron	140
wp-83860	Coton mahaut	140
wp-83860	Grand Mahaut	140
wp-83860	Mahaut	140
wp-83860	Mahaut franc (Haiti)	140
wp-83860	Seaside mahoe (Jamaica)	140
wp-83860	Emajagua	140
wp-83860	Mahoe	140
wp-83860	Majagua	140
wp-83860	Sea hibiscus (Puerto Rico)	140
wp-83860	Bois flot	140
wp-83860	Bois liege	140
wp-83860	Grand mahot	140
wp-83860	Mahot-gombo	140
wp-83860	Mahot (Lesser Antilles)	140
wp-83867	Sea hibiscus	140
wp-83879	White fenrose; Malva mulata (Cuba)	140
wp-83903	Virginia saltmarsh mallow	140
wp-83910	Pita	140
wp-83910	Majagua (Dominican Republic)	140
wp-83911	Bonnet carre (Haiti)	140
wp-83917	Gambo marron	140
wp-83917	Gambo montagne	140
wp-83917	Gombo des grands bois	140
wp-83917	Gombo grand bois	140
wp-83917	Gombo grands bois (Lesser Antilles)	140
wp-83923	Gumbo	140
wp-83923	Kinkamboo	140
wp-83923	Okra	140
wp-83926	Cafe brasilero	140
wp-s.83926	Cafe brasilero	140
wp-83931	Coimashi	140
wp-s.83931	Coimashi	140
wp-83987	Caesarweed	140
wp-83997	Bur mallow	140
wp-84002	Yellow leafbract	140
wp-84002	Bastard Okra	140
wp-84003	Malva mulata	140
wp-84003	Malva peluda (Cuba)	140
wp-84003	Malva (Dominican Republic)	140
wp-84003	Gombo batard	140
wp-84003	Gombo savane (Lesser Antilles). Malva	140
wp-84003	Malva de caballo (Puerto Rico)	140
wp-84003	Mallow (Virgin Isl.)	140
wp-84004	Roadside leafbract; Malva (Dominican Republic)	140
wp-84004	Gombo batard	140
wp-84004	Grande guimauve (Lesser Antilles)	140
wp-84004	Malva blanca (Puerto Rico)	140
wp-84006	Malva mulata (Cuba)	140
wp-84006	Pata de perro (Dominican Republic)	140
wp-84009	Hierba mulata	140
wp-84009	Malva peluda	140
wp-84009	Yerba mulata (Cuba)	140
wp-84009	Malva (Dominican Republic)	140
wp-84009	Pois (Haiti)	140
wp-84009	Malvavisco	140
wp-84009	Malva pestanosa (Puerto Rico)	140
wp-84026	Majaguin	140
wp-84029	Majaguin	140
wp-84037	Majaguilla	140
