AcceptedTaxonID	DistributionElement	StandardInUse
1156885	GUA	TDWG Level 3 code
1156885	Guatemala, Mexico: Chiapas, Panamá.	text
1156885	MXT	TDWG Level 3 code
1156885	PAN	TDWG Level 3 code
1156886	VEN	TDWG Level 3 code
1156886	Venezuela.	text
1156887	Brazil: Bahia.	text
1156887	BZE-BA	TDWG Level 4 code
1156888	ECU	TDWG Level 3 code
1156888	Ecuador.	text
1156889	BZC-MS	TDWG Level 4 code
1156889	ECU	TDWG Level 3 code
1156889	Ecuador, Brazil: Goiás, São Paulo	text
1156890	CLM	TDWG Level 3 code
1156890	Colombia. Peru.	text
1156890	PER	TDWG Level 3 code
1156891	BOL	TDWG Level 3 code
1156891	Boliiva. Peru.	text
1156891	PER	TDWG Level 3 code
1156892	VEN	TDWG Level 3 code
1156892	Venezuela.	text
1156893	VEN	TDWG Level 3 code
1156893	Venezuela.	text
1156894	Belize. Costa Rica. Guatemala. Honduras. Mexico.	text
1156894	BLZ	TDWG Level 3 code
1156894	COS	TDWG Level 3 code
1156894	GUA	TDWG Level 3 code
1156894	HON	TDWG Level 3 code
1156894	MXC	TDWG Level 3 code
1156894	MXS	TDWG Level 3 code
1156894	MXT	TDWG Level 3 code
1156895	PER	TDWG Level 3 code
1156896	Brazil: Rio de Janeiro, São Paulo.	text
1156896	BZL-SP	TDWG Level 4 code
1156897	GUY	TDWG Level 3 code
1156897	Guyana.	text
1156898	Brazil: Amapa. Guyana.	text
1156898	BZN-AP	TDWG Level 4 code
1156898	GUY	TDWG Level 3 code
1156899	VEN	TDWG Level 3 code
1156899	Venezuela.	text
1156900	CLM	TDWG Level 3 code
1156900	Colombia. Ecuador.	text
1156900	ECU	TDWG Level 3 code
1156901	79    	TDWG Level 2 code
1156901	Belize. Costa Rica. Guatemala. Mexico. Nicaragua. Panamá.	text
1156901	BLZ	TDWG Level 3 code
1156901	COS	TDWG Level 3 code
1156901	GUA	TDWG Level 3 code
1156901	MXT-CI	TDWG Level 4 code
1156901	NIC	TDWG Level 3 code
1156901	PAN	TDWG Level 3 code
1156904	AGE	TDWG Level 3 code
1156904	Argentina: Misiones. Brazil: Rio Grande do Sul, Santa Catarina.	text
1156904	BZS-SC	TDWG Level 4 code
1156906	COS	TDWG Level 3 code
1156906	Costa Rica: La Trinidad, Turricares, and Orosi.	text
1156908	84    	TDWG Level 2 code
1156908	AGE	TDWG Level 3 code
1156908	Argnetina: Misiones. Brazil: São Paulo.	text
1156908	BZL	TDWG Level 3 code
1156908	BZS	TDWG Level 3 code
1156909	CLM	TDWG Level 3 code
1156909	Colombia. Ecuador.	text
1156909	ECU	TDWG Level 3 code
1156910	CLM	TDWG Level 3 code
1156910	Colombia. Ecuador.	text
1156910	ECU	TDWG Level 3 code
1156911	GUA	TDWG Level 3 code
1156911	Guatemala. Mexico: Chiapas, Oaxaca, Vera Cruz. Panamá.	text
1156911	MXG-VC	TDWG Level 4 code
1156911	MXS	TDWG Level 3 code
1156911	MXT	TDWG Level 3 code
1156911	PAN	TDWG Level 3 code
1156912	PER	TDWG Level 3 code
1156912	Peru.	text
1156913	ECU	TDWG Level 3 code
1156913	Ecuador.	text
1156914	CLM	TDWG Level 3 code
1156914	Colombia, Ecuador.	text
1156914	ECU	TDWG Level 3 code
1156915	ECU	TDWG Level 3 code
1156915	Ecuador.	text
1156916	CLM	TDWG Level 3 code
1156916	Colombia. Ecuador.	text
1156916	ECU	TDWG Level 3 code
1156917	CLM	TDWG Level 3 code
1156917	Colombia. Ecuador.	text
1156917	ECU	TDWG Level 3 code
1156918	BZN-RO	TDWG Level 4 code
1156919	CLM	TDWG Level 3 code
1156919	Colombia. Ecuador.	text
1156919	ECU	TDWG Level 3 code
1156920	ECU	TDWG Level 3 code
1156920	Ecuador.	text
1156921	AGW-SA	TDWG Level 4 code
1156921	Argentina: Salta.	text
1156922	VEN	TDWG Level 3 code
1156922	Venezuela.	text
1156923	VEN	TDWG Level 3 code
1156923	Venezuela.	text
1156924	CLM	TDWG Level 3 code
1156924	Colombia.	text
1156925	ECU	TDWG Level 3 code
1156925	Ecuador.	text
1156926	AGE	TDWG Level 3 code
1156926	Argentina: Entre Rios, Misiones. Brazil: Rio Grande do Sul, Santa Catarina, São Paulo.	text
1156926	BZL	TDWG Level 3 code
1156926	BZS-SC	TDWG Level 4 code
1156927	HON	TDWG Level 3 code
1156927	Honduras. Nicaragua. Panamá.	text
1156927	NIC	TDWG Level 3 code
1156927	PAN	TDWG Level 3 code
1156928	Brazil: São Paulo.	text
1156928	BZL-ES	TDWG Level 4 code
1156929	GUY	TDWG Level 3 code
1156929	Guyana.	text
1156930	COS	TDWG Level 3 code
1156930	Costa Rica. Panamá	text
1156930	PAN	TDWG Level 3 code
1156931	CLM	TDWG Level 3 code
1156931	Colombia.	text
1156932	ECU	TDWG Level 3 code
1156932	Ecuador.	text
1156933	VEN	TDWG Level 3 code
1156933	Venezuela.	text
1156934	AGE	TDWG Level 3 code
1156934	Argentina: Misiones. Brazil: Santa Catarina.	text
1156934	BZS-SC	TDWG Level 4 code
1156935	CLM	TDWG Level 3 code
1156935	Colombia.	text
1156936	Brazil: São Paulo.	text
1156936	BZL-SP	TDWG Level 4 code
1156937	COS	TDWG Level 3 code
1156937	Costa Rica.	text
1156938	AGE	TDWG Level 3 code
1156938	Argentina: Misiones; Brazil: Rio Grande do Sul, Santa Catarina. Paraguay.	text
1156938	BZS-SC	TDWG Level 4 code
1156938	PAR	TDWG Level 3 code
1156939	ECU	TDWG Level 3 code
1156939	Ecuador.	text
1156940	ECU	TDWG Level 3 code
1156940	Ecuador.	text
1156941	COS	TDWG Level 3 code
1156941	Costa Rica. Honduras.	text
1156941	HON	TDWG Level 3 code
1156942	CLM	TDWG Level 3 code
1156942	Colombia.	text
1156943	BOL	TDWG Level 3 code
1156943	Bolivia. Peru.	text
1156943	PER	TDWG Level 3 code
1156944	AGE	TDWG Level 3 code
1156944	Argentina: Entre Rios. Brazil: Rio Grande do Sul, Santa Catarina, São Paulo.	text
1156944	BZL	TDWG Level 3 code
1156944	BZS-SC	TDWG Level 4 code
1156945	CLM	TDWG Level 3 code
1156945	Colombia.	text
1156946	COS	TDWG Level 3 code
1156946	Costa Rica. Panama.	text
1156946	PAN	TDWG Level 3 code
1156947	COS	TDWG Level 3 code
1156947	Costa Rica.	text
1156948	CLM	TDWG Level 3 code
1156948	Colombia.	text
1156949	BOL	TDWG Level 3 code
1156949	Bolivia. Peru.	text
1156949	PER	TDWG Level 3 code
1156951	VEN	TDWG Level 3 code
1156951	Venezuela.	text
1156952	PER	TDWG Level 3 code
1156952	Peru.	text
1156954	GUY	TDWG Level 3 code
1156954	Guyana.	text
1156955	PER	TDWG Level 3 code
1156955	Peru.	text
1156956	ARI	TDWG Level 3 code
1156956	USA: AZ.	text
1156957	PER	TDWG Level 3 code
1156957	Peru.	text
1156958	Brazil: Para.	text
1156958	BZN-PA	TDWG Level 4 code
1156960	BOL	TDWG Level 3 code
1156960	Bolivia. Colombia. Peru.	text
1156960	CLM	TDWG Level 3 code
1156960	PER	TDWG Level 3 code
1156961	Brazil: Rio Grande do Sul.	text
1156961	BZS-RS	TDWG Level 4 code
1156962	AGE-ER	TDWG Level 4 code
1156962	Argentina: Entre Rios.	text
1156963	ECU	TDWG Level 3 code
1156963	Ecuador.	text
1156964	COS	TDWG Level 3 code
1156964	Costa Rica.	text
1156965	PAN	TDWG Level 3 code
1156965	Panama.	text
1156966	ECU	TDWG Level 3 code
1156966	Ecuador.	text
1156967	BOL	TDWG Level 3 code
1156967	Bolivia. Peru.	text
1156967	PER	TDWG Level 3 code
1156968	VEN	TDWG Level 3 code
1156969	Brazil : Mato Grosso do Sul.	text
1156969	BZC-MS	TDWG Level 4 code
1156970	Brazil: Mato Grosso do Sul.	text
1156970	BZC-MS	TDWG Level 4 code
1156971	Brazil: Mato Grosso do Sul.	text
1156971	BZC-MS	TDWG Level 4 code
1156972	Brazil.	text
1156972	BZS-RS	TDWG Level 4 code
1156973	BZS-RS	TDWG Level 4 code
1156974	CLM	TDWG Level 3 code
1156974	Colombia.	text
1156975	CLM	TDWG Level 3 code
1156975	Colombia.	text
1156976	CLM	TDWG Level 3 code
1156976	Colombia.	text
1156977	CLM	TDWG Level 3 code
1156977	Colombia.	text
1156978	CLM	TDWG Level 3 code
1156978	Colombia.	text
1156979	CLM	TDWG Level 3 code
1156979	Colombia.	text
1156980	CLM	TDWG Level 3 code
1156980	Colombia.	text
1156987	AGW-SA	TDWG Level 4 code
1156987	Argentina: Salta.	text
1156989	CLM	TDWG Level 3 code
1156989	Colombia	text
1156996	CLM	TDWG Level 3 code
1156996	Colombia.	text
1157003	BZL-SP	TDWG Level 4 code
1157004	BZL-SP	TDWG Level 4 code
1157005	BZL-SP	TDWG Level 4 code
1157006	CLM	TDWG Level 3 code
1157006	Colombia.	text
1157007	ECU	TDWG Level 3 code
1157007	Ecuador.	text
1157008	ECU	TDWG Level 3 code
1157008	Ecuador.	text
1157009	CLM	TDWG Level 3 code
1157009	Colombia. Ecuador. Panamá.	text
1157009	ECU	TDWG Level 3 code
1157009	PAN	TDWG Level 3 code
1157010	CLM	TDWG Level 3 code
1157010	Colombia.	text
1157011	ECU	TDWG Level 3 code
1157011	Ecuador.	text
1157012	BZC-MS	TDWG Level 4 code
1157013	BZC-MS	TDWG Level 4 code
1157014	BZC-MS	TDWG Level 4 code
1157014	BZL-SP	TDWG Level 4 code
1157015	BOL	TDWG Level 3 code
1157016	BOL	TDWG Level 3 code
1157017	PAR	TDWG Level 3 code
1157018	ECU	TDWG Level 3 code
1157019	ECU	TDWG Level 3 code
1157020	ECU	TDWG Level 3 code
1157021	ECU	TDWG Level 3 code
1157022	ECU	TDWG Level 3 code
1157023	GUY	TDWG Level 3 code
1157024	GUY	TDWG Level 3 code
1157026	Brazil: Roraima.	text
1157026	BZN-RM	TDWG Level 4 code
1157027	VEN	TDWG Level 3 code
1157028	Brazil: Amazonas, Roraima. Venezuela.	text
1157028	BZN	TDWG Level 3 code
1157028	VEN	TDWG Level 3 code
1157029	Brazil: Amazonas. Venezuela.	text
1157029	BZN	TDWG Level 3 code
1157029	VEN	TDWG Level 3 code
1157030	Brazil: Amapas, Amazonas.	text
1157030	BZN-AM	TDWG Level 4 code
1157031	VEN	TDWG Level 3 code
1157031	Venezuela.	text
1157033	PER	TDWG Level 3 code
1157033	Peru.	text
1157034	PER	TDWG Level 3 code
1157034	Peru.	text
1157035	Chile: Arauco, Cachapoal, Cauquenes, Cautín, Chiloé, Concepción, Curicó, Llanquihue, Malleco, Maule, Osorno, Valdivia.	text
1157035	CLC-LA	TDWG Level 4 code
1157035	CLS-LL	TDWG Level 4 code
1157038	AGS-RN	TDWG Level 4 code
1157038	Argentina: Neuquen, Rio Negro. Chile: Aisén, Biobío, Curicó, Llanquihue, Maule, O'Higgins.	text
1157038	CLC	TDWG Level 3 code
1157038	CLS-LL	TDWG Level 4 code
1157040	Chile: Maule, Valdivia.	text
1157040	CLS	TDWG Level 3 code
1157042	84    	TDWG Level 2 code
1157042	BZL	TDWG Level 3 code
1157042	Nova Friburgo, Brazil	text
1157043	Brazil: Sao Paolo.	text
1157043	BZL-SP	TDWG Level 4 code
1157043	BZS	TDWG Level 3 code
1157044	Brazil: Rio de Janeiro.	text
1157044	BZL-RJ	TDWG Level 4 code
1157045	84    	TDWG Level 2 code
1157045	Brazil: Rio de Janeiro, Sao Paolo, Goias.	text
1157045	BZL-ES	TDWG Level 4 code
1157045	BZL-RJ	TDWG Level 4 code
1157045	BZL-SP	TDWG Level 4 code
1157045	BZS-SC	TDWG Level 4 code
1157051	Brazil: Minas Gerais, Parana, Rio de Janeiro, Santa Catarina, Sao Paulo.	text
1157051	BZL-SP	TDWG Level 4 code
1157051	BZS-SC	TDWG Level 4 code
1157052	Brazil: Rio de Janeiro, Sao Paolo.	text
1157052	BZL-RJ	TDWG Level 4 code
1157052	BZS	TDWG Level 3 code
1157053	Brazil: Rio de Janeiro, Rio Grande do Sul, Santa Catarina.	text
1157053	BZL-RJ	TDWG Level 4 code
1157053	BZS	TDWG Level 3 code
1157054	Brazil: Espírito Santo.	text
1157054	BZL-ES	TDWG Level 4 code
1157056	Brazil: Espirito Santo, Minas Gerais, Rio de Janeiro, São Paulo.	text
1157056	BZL-ES	TDWG Level 4 code
1157057	Brazil: Rio de Janeiro.	text
1157057	BZL-RJ	TDWG Level 4 code
1157058	Brazil: Goias.	text
1157058	BZC-GO	TDWG Level 4 code
1157058	BZS	TDWG Level 3 code
1157059	Brazil: Goias.	text
1157059	BZC-GO	TDWG Level 4 code
1157059	BZS	TDWG Level 3 code
1157060	Brazil: São Paulo.	text
1157060	BZL-SP	TDWG Level 4 code
1157060	BZS	TDWG Level 3 code
1157061	Brazil: Minas Gerais, Parana, Rio de Janeiro, Sao Paolo.	text
1157061	BZL-SP	TDWG Level 4 code
1157061	BZS	TDWG Level 3 code
1157062	Brazil: Rio de Janeiro.	text
1157062	BZL-RJ	TDWG Level 4 code
1157063	Brazil: Minas Gerais, Rio de Janeiro.	text
1157063	BZL-MG	TDWG Level 4 code
1157064	84    	TDWG Level 2 code
1157064	Brazil	text
1157065	Brazil: Espi´rito Santo, Rio de Janeiro, São Paulo.	text
1157065	BZL-ES	TDWG Level 4 code
1157065	BZL-SP	TDWG Level 4 code
1157066	Brazil: Rio de Janeiro.	text
1157066	BZL-RJ	TDWG Level 4 code
1157067	Brazil: Rio de Janeiro, São Paulo.	text
1157067	BZL-SP	TDWG Level 4 code
1157068	84    	TDWG Level 2 code
1157068	Brazil	text
1157069	Brazil: São Paulo.	text
1157069	BZL-SP	TDWG Level 4 code
1157070	84    	TDWG Level 2 code
1157070	Brazil:Minas Gerais, Rio de Janeiro, Sao Paulo.	text
1157070	BZL-SP	TDWG Level 4 code
1157071	Brazil: São Paulo.	text
1157071	BZL-MG	TDWG Level 4 code
1157071	BZL-SP	TDWG Level 4 code
1157072	Brazil: Minas Gerais.	text
1157072	BZL-MG	TDWG Level 4 code
1157073	84    	TDWG Level 2 code
1157073	Brazil.	text
1157074	Brazil: São Paulo.	text
1157074	BZL-SP	TDWG Level 4 code
1157075	Brazil: Minas Gerais, Rio de Janeiro, Sao Paolo.	text
1157075	BZL-MG	TDWG Level 4 code
1157075	BZS	TDWG Level 3 code
1157076	Brazil: Goias, Minas Gerais, Sao Paolo.	text
1157076	BZL-SP	TDWG Level 4 code
1157076	BZS	TDWG Level 3 code
1157077	84    	TDWG Level 2 code
1157077	Brazil: Rio de Janeiro.	text
1157077	BZL	TDWG Level 3 code
1157078	Brazil: Rio de Janeiro, Sao Paolo.	text
1157078	BZL-RJ	TDWG Level 4 code
1157078	BZS	TDWG Level 3 code
1157085	Brazil: Santa Catarina.	text
1157085	BZS-SC	TDWG Level 4 code
1157086	BZL-RJ	TDWG Level 4 code
1157087	Brazil: Santa Catarina.	text
1157087	BZS-SC	TDWG Level 4 code
1157088	Brazil: São Paulo.	text
1157088	BZL-SP	TDWG Level 4 code
1157089	BZL-SP	TDWG Level 4 code
1157090	Brazil: Rio de Janeiro	text
1157090	BZL-RJ	TDWG Level 4 code
1157092	CLM	TDWG Level 3 code
1157092	Columbia	text
1157098	Brazil: Mato Grosso.	text
1157098	BZC-MT	TDWG Level 4 code
1157099	Brazil: Amazonas.	text
1157099	BZN-AM	TDWG Level 4 code
1157101	Brazil: Amazonas.	text
1157101	BZN-AM	TDWG Level 4 code
1157102	Brazil: Amazonas.	text
1157102	BZN-AM	TDWG Level 4 code
1157103	GUY	TDWG Level 3 code
1157103	Guyana.	text
1157104	GUY	TDWG Level 3 code
1157104	Guyana.	text
1157105	PER	TDWG Level 3 code
1157105	Peru.	text
1157106	PER	TDWG Level 3 code
1157106	Peru.	text
1157107	SUR	TDWG Level 3 code
1157107	Surinam.	text
1157108	Brazil: Para. Guyana.	text
1157108	BZN-PA	TDWG Level 4 code
1157108	GUY	TDWG Level 3 code
1157110	VEN	TDWG Level 3 code
1157110	Venezuela.	text
1157111	VEN	TDWG Level 3 code
1157111	Venezuela.	text
1157112	Brazil: São Paulo.	text
1157112	BZL-SP	TDWG Level 4 code
1157113	Brazil: Amazonas.	text
1157113	BZN-AM	TDWG Level 4 code
1157114	VEN	TDWG Level 3 code
1157116	Chile: Arauco, Biobio, Cauquenes, Concepcion, Maule, Ñuble, La Araucania, Los Lagos.	text
1157116	CLC	TDWG Level 3 code
1157118	84    	TDWG Level 2 code
1157118	Brazil, non-specific.	text
1157120	AGS-NE	TDWG Level 4 code
1157120	AGS-RN	TDWG Level 4 code
1157120	Argentina: Chubut, Nuequen, Rio Negro. Chile: Aisén, Coquimbo, Curicó, Los Lagos.	text
1157120	CLC	TDWG Level 3 code
1157120	CLS-MG	TDWG Level 4 code
1157125	AGS	TDWG Level 3 code
1157125	Argentina: Rio Negro. Chile: Cauquenes. Generally on higher parts of Andes from 33° to 45°S latitude in Chile and Argentina.	text
1157125	CLC	TDWG Level 3 code
1157125	CLN	TDWG Level 3 code
1157125	CLS	TDWG Level 3 code
1157129	northern Vietnam	text
1157129	VIE	TDWG Level 3 code
1157135	CHS	TDWG Level 3 code
1157135	Hangzhou, Zhejiang, China	text
1157137	VIE	TDWG Level 3 code
1157140	ALA	TDWG Level 3 code
1157140	Canada: PQ. USA: AL, CT, DC, DE, FL, GA, LA, MA, MD, ME, MS, NC, NJ, NY, PA, SC, TX, VA, WV.	text
1157140	CNT	TDWG Level 3 code
1157140	DEL	TDWG Level 3 code
1157140	FLA	TDWG Level 3 code
1157140	GEO	TDWG Level 3 code
1157140	LOU	TDWG Level 3 code
1157140	MAI	TDWG Level 3 code
1157140	MAS	TDWG Level 3 code
1157140	MRY	TDWG Level 3 code
1157140	MSI	TDWG Level 3 code
1157140	NCA	TDWG Level 3 code
1157140	NWJ	TDWG Level 3 code
1157140	NWY	TDWG Level 3 code
1157140	PEN	TDWG Level 3 code
1157140	QUE	TDWG Level 3 code
1157140	SCA	TDWG Level 3 code
1157140	TEX	TDWG Level 3 code
1157140	VRG	TDWG Level 3 code
1157140	WDC	TDWG Level 3 code
1157140	WVA	TDWG Level 3 code
1157143	KTY	TDWG Level 3 code
1157143	PEN	TDWG Level 3 code
1157143	USA: KY, PA, VA, WV.	text
1157143	VRG	TDWG Level 3 code
1157143	WVA	TDWG Level 3 code
1157144	VA	text
1157144	VRG	TDWG Level 3 code
1157145	IN, KY, OH, TN	text
1157145	INI	TDWG Level 3 code
1157145	KTY	TDWG Level 3 code
1157145	OHI	TDWG Level 3 code
1157145	TEN	TDWG Level 3 code
1157146	CHC-SC	TDWG Level 4 code
1157147	CHC-SC	TDWG Level 4 code
1157147	China: Gansu.	text
1157147	CHS	TDWG Level 3 code
1157149	China: Zhejiang.	text
1157149	CHS	TDWG Level 3 code
1157150	ABT	TDWG Level 3 code
1157150	ALA	TDWG Level 3 code
1157150	Canada: AB, MB, NB, NF, ON, PQ, SK,  USA: AL, CO, CT, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MS, MT, NC, ND, NE, NM, NY, OH, PA,  SC, SD, TN, UT, VA, WI, WV, WY.	text
1157150	CNT	TDWG Level 3 code
1157150	COL	TDWG Level 3 code
1157150	DEL	TDWG Level 3 code
1157150	FLA	TDWG Level 3 code
1157150	GEO	TDWG Level 3 code
1157150	ILL	TDWG Level 3 code
1157150	INI	TDWG Level 3 code
1157150	IOW	TDWG Level 3 code
1157150	KAN	TDWG Level 3 code
1157150	KTY	TDWG Level 3 code
1157150	LOU	TDWG Level 3 code
1157150	MAI	TDWG Level 3 code
1157150	MAN	TDWG Level 3 code
1157150	MAS	TDWG Level 3 code
1157150	MIC	TDWG Level 3 code
1157150	MIN	TDWG Level 3 code
1157150	MNT	TDWG Level 3 code
1157150	MRY	TDWG Level 3 code
1157150	MSI	TDWG Level 3 code
1157150	NBR	TDWG Level 3 code
1157150	NCA	TDWG Level 3 code
1157150	NDA	TDWG Level 3 code
1157150	NEB	TDWG Level 3 code
1157150	NFL	TDWG Level 3 code
1157150	NWM	TDWG Level 3 code
1157150	NWY	TDWG Level 3 code
1157150	OHI	TDWG Level 3 code
1157150	ONT	TDWG Level 3 code
1157150	PEN	TDWG Level 3 code
1157150	QUE	TDWG Level 3 code
1157150	SAS	TDWG Level 3 code
1157150	SCA	TDWG Level 3 code
1157150	SDA	TDWG Level 3 code
1157150	TEN	TDWG Level 3 code
1157150	UTA	TDWG Level 3 code
1157150	VRG	TDWG Level 3 code
1157150	WIS	TDWG Level 3 code
1157150	WVA	TDWG Level 3 code
1157150	WYO	TDWG Level 3 code
1157154	GA, NC, NJ, PA, TN	text
1157154	GEO	TDWG Level 3 code
1157154	NCA	TDWG Level 3 code
1157154	NWJ	TDWG Level 3 code
1157154	PEN	TDWG Level 3 code
1157154	TEN	TDWG Level 3 code
1157156	ALA	TDWG Level 3 code
1157156	Canada: MB, ON, PQ, USA: AL, CT, GA, KY, MA, MD, ME, MS, NC, NH, NJ, NY, OH, PA, SC, TN, VA, WV.	text
1157156	CNT	TDWG Level 3 code
1157156	GEO	TDWG Level 3 code
1157156	KTY	TDWG Level 3 code
1157156	MAI	TDWG Level 3 code
1157156	MAN	TDWG Level 3 code
1157156	MAS	TDWG Level 3 code
1157156	MRY	TDWG Level 3 code
1157156	MSI	TDWG Level 3 code
1157156	NCA	TDWG Level 3 code
1157156	NWH	TDWG Level 3 code
1157156	NWJ	TDWG Level 3 code
1157156	NWY	TDWG Level 3 code
1157156	OHI	TDWG Level 3 code
1157156	ONT	TDWG Level 3 code
1157156	PEN	TDWG Level 3 code
1157156	QUE	TDWG Level 3 code
1157156	SCA	TDWG Level 3 code
1157156	TEN	TDWG Level 3 code
1157156	VRG	TDWG Level 3 code
1157156	WVA	TDWG Level 3 code
1157158	ALA	TDWG Level 3 code
1157158	ARK	TDWG Level 3 code
1157158	FLA	TDWG Level 3 code
1157158	GEO	TDWG Level 3 code
1157158	ILL	TDWG Level 3 code
1157158	INI	TDWG Level 3 code
1157158	KAN	TDWG Level 3 code
1157158	LOU	TDWG Level 3 code
1157158	MSI	TDWG Level 3 code
1157158	MSO	TDWG Level 3 code
1157158	OHI	TDWG Level 3 code
1157158	OKL	TDWG Level 3 code
1157158	PEN	TDWG Level 3 code
1157158	TEN	TDWG Level 3 code
1157158	TEX	TDWG Level 3 code
1157158	USA: AL, AR, FL, GA, IL, IN, KS, LA, MO, MS, OH, OK, PA, TN, TX, WV.	text
1157158	WVA	TDWG Level 3 code
1157161	AL, AR, GA, IL, IN, KY, MD, MO, OH, PA, SC, TN, VA, WV	text
1157161	ALA	TDWG Level 3 code
1157161	ARK	TDWG Level 3 code
1157161	GEO	TDWG Level 3 code
1157161	ILL	TDWG Level 3 code
1157161	INI	TDWG Level 3 code
1157161	KTY	TDWG Level 3 code
1157161	MRY	TDWG Level 3 code
1157161	MSO	TDWG Level 3 code
1157161	OHI	TDWG Level 3 code
1157161	PEN	TDWG Level 3 code
1157161	SCA	TDWG Level 3 code
1157161	TEN	TDWG Level 3 code
1157161	VRG	TDWG Level 3 code
1157161	WVA	TDWG Level 3 code
1157162	VA	text
1157162	VRG	TDWG Level 3 code
1157163	ALA	TDWG Level 3 code
1157163	ARK	TDWG Level 3 code
1157163	Canada: ON. USA: AL, AR, IL, IN, KS, KY, MA, MD, MI, MO, NC, OH, OK, PA, TN, VA, WV.	text
1157163	ILL	TDWG Level 3 code
1157163	INI	TDWG Level 3 code
1157163	KAN	TDWG Level 3 code
1157163	KTY	TDWG Level 3 code
1157163	MAS	TDWG Level 3 code
1157163	MIC	TDWG Level 3 code
1157163	MRY	TDWG Level 3 code
1157163	MSO	TDWG Level 3 code
1157163	NCA	TDWG Level 3 code
1157163	OHI	TDWG Level 3 code
1157163	OKL	TDWG Level 3 code
1157163	ONT	TDWG Level 3 code
1157163	PEN	TDWG Level 3 code
1157163	TEN	TDWG Level 3 code
1157163	VRG	TDWG Level 3 code
1157163	WVA	TDWG Level 3 code
1157164	CHC-SC	TDWG Level 4 code
1157166	IN, KY	text
1157166	INI	TDWG Level 3 code
1157166	KTY	TDWG Level 3 code
1157167	ARK	TDWG Level 3 code
1157167	ILL	TDWG Level 3 code
1157167	INI	TDWG Level 3 code
1157167	KTY	TDWG Level 3 code
1157167	MIC	TDWG Level 3 code
1157167	MIN	TDWG Level 3 code
1157167	MSO	TDWG Level 3 code
1157167	OHI	TDWG Level 3 code
1157167	OKL	TDWG Level 3 code
1157167	USA: AR, IL, IN, KY, MI, MN, MO, OH, OK, VA, WI, WV.	text
1157167	VRG	TDWG Level 3 code
1157167	WIS	TDWG Level 3 code
1157167	WVA	TDWG Level 3 code
1157168	OH, VA	text
1157168	OHI	TDWG Level 3 code
1157168	VRG	TDWG Level 3 code
1157169	Canada: MB, NB, NS, ON, PQ, SK. USA: CT, FL, KY, IA, ME, MI, MN, NC, ND, NJ, NY, OH, PA, TN, VA, WI, WV.	text
1157169	CNT	TDWG Level 3 code
1157169	FLA	TDWG Level 3 code
1157169	IOW	TDWG Level 3 code
1157169	KTY	TDWG Level 3 code
1157169	MAI	TDWG Level 3 code
1157169	MAN	TDWG Level 3 code
1157169	MIC	TDWG Level 3 code
1157169	NBR	TDWG Level 3 code
1157169	NCA	TDWG Level 3 code
1157169	NDA	TDWG Level 3 code
1157169	NSC	TDWG Level 3 code
1157169	NWJ	TDWG Level 3 code
1157169	NWY	TDWG Level 3 code
1157169	OHI	TDWG Level 3 code
1157169	ONT	TDWG Level 3 code
1157169	PEN	TDWG Level 3 code
1157169	QUE	TDWG Level 3 code
1157169	SAS	TDWG Level 3 code
1157169	TEN	TDWG Level 3 code
1157169	VRG	TDWG Level 3 code
1157169	WIS	TDWG Level 3 code
1157169	WVA	TDWG Level 3 code
1157178	AR, MO	text
1157178	ARK	TDWG Level 3 code
1157178	MSO	TDWG Level 3 code
1157179	ALA	TDWG Level 3 code
1157179	ARK	TDWG Level 3 code
1157179	GEO	TDWG Level 3 code
1157179	ILL	TDWG Level 3 code
1157179	INI	TDWG Level 3 code
1157179	KTY	TDWG Level 3 code
1157179	MSO	TDWG Level 3 code
1157179	OHI	TDWG Level 3 code
1157179	OKL	TDWG Level 3 code
1157179	PEN	TDWG Level 3 code
1157179	TEN	TDWG Level 3 code
1157179	USA: AL, AR, DC, GA, IL, IN, KY, MO, OH, OK, PA, TN, WV.	text
1157179	WDC	TDWG Level 3 code
1157179	WVA	TDWG Level 3 code
1157180	AL, GA, TN	text
1157180	ALA	TDWG Level 3 code
1157180	GEO	TDWG Level 3 code
1157180	TEN	TDWG Level 3 code
1157184	VIE	TDWG Level 3 code
1157184	Vietnam	text
1157185	VIE	TDWG Level 3 code
1157186	EHM	TDWG Level 3 code
1157187	EHM	TDWG Level 3 code
1157188	VIE	TDWG Level 3 code
1157189	VIE	TDWG Level 3 code
1157193	ALA	TDWG Level 3 code
1157193	ARK	TDWG Level 3 code
1157193	FLA	TDWG Level 3 code
1157193	GEO	TDWG Level 3 code
1157193	ILL	TDWG Level 3 code
1157193	INI	TDWG Level 3 code
1157193	IOW	TDWG Level 3 code
1157193	KAN	TDWG Level 3 code
1157193	MAN	TDWG Level 3 code
1157193	MIC	TDWG Level 3 code
1157193	MIN	TDWG Level 3 code
1157193	MRY	TDWG Level 3 code
1157193	MSI	TDWG Level 3 code
1157193	MSO	TDWG Level 3 code
1157193	NCA	TDWG Level 3 code
1157193	NEB	TDWG Level 3 code
1157193	NWY	TDWG Level 3 code
1157193	OHI	TDWG Level 3 code
1157193	PEN	TDWG Level 3 code
1157193	SCA	TDWG Level 3 code
1157193	TEN	TDWG Level 3 code
