AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
335613	209919	aequibranchia	Caullery, 1944	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335613		urn:lsid:marinespecies.org:taxname:335613	
335619	130417	antipoda	Hartman, 1954	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335619		urn:lsid:marinespecies.org:taxname:335619	
335834	130417	comata	(Ramsay, 1914)	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335834		urn:lsid:marinespecies.org:taxname:335834	
335620	130417	ocellata	Pruvot, 1930	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335620		urn:lsid:marinespecies.org:taxname:335620	
335622	130711	honiarae	Gibbs, 1971	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335622		urn:lsid:marinespecies.org:taxname:335622	
335623	157533	dubius	Day, 1973	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335623		urn:lsid:marinespecies.org:taxname:335623	
708892	131531	sakhalinensis	Buzhinskaja, 1988	Subspecies	accepted	Accepted name	0	marine		Read, Geoffrey	2012-10-16 02:42:49	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=708892		urn:lsid:marinespecies.org:taxname:708892	
335627	330977	brevipapillosus	Jouin & Rao, 1987	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335627		urn:lsid:marinespecies.org:taxname:335627	
746819	330981	floreanensis	Schmidt & Westheide, 1977	Subspecies	accepted	Accepted name	0	marine		Read, Geoffrey	2014-01-20 23:47:26	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=746819		urn:lsid:marinespecies.org:taxname:746819	
335629	335320	oculata	Potts, 1915	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335629		urn:lsid:marinespecies.org:taxname:335629	
335630	130830	brevipalpa	Saint-Joseph, 1888	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335630		urn:lsid:marinespecies.org:taxname:335630	
130976	130977	fauveli	(Laubier, 1959)	Subspecies	accepted	Accepted name	0	marine		Bellan, Gérard	2004-12-21 16:54:05	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=130976		urn:lsid:marinespecies.org:taxname:130976	
335636	129848	minuta	Potts, 1910	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335636		urn:lsid:marinespecies.org:taxname:335636	
335637	174573	christenseni	Augener, 1932	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335637		urn:lsid:marinespecies.org:taxname:335637	
335638	174573	decorata	Rullier, 1973	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335638		urn:lsid:marinespecies.org:taxname:335638	
335639	335131	decorata	Rullier, 1973	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335639		urn:lsid:marinespecies.org:taxname:335639	
335640	130322	pacifica	Berkeley, 1929	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335640		urn:lsid:marinespecies.org:taxname:335640	
335641	130324	borealis	Nolte, 1913	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335641		urn:lsid:marinespecies.org:taxname:335641	
335642	130324	orientalis	Zachs, 1933	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335642		urn:lsid:marinespecies.org:taxname:335642	
