AcceptedTaxonID	DistributionElement	StandardInUse
1176438	Madagascar	text
1176438	MDG	TDWG Level 3 code
1176439	Madagascar	text
1176439	MDG	TDWG Level 3 code
1176441	Marquesas Islands	text
1176441	MRQ	TDWG Level 3 code
1176442	Marquesas Islands	text
1176442	MRQ	TDWG Level 3 code
1176443	Marquesas Islands	text
1176443	MRQ	TDWG Level 3 code
1176445	NEP	TDWG Level 3 code
1176445	Nepal	text
1176447	36    	TDWG Level 2 code
1176447	China	text
1176449	Marquesas Islands	text
1176449	MRQ	TDWG Level 3 code
1176451	SWZ	TDWG Level 3 code
1176451	TVL	TDWG Level 3 code
1176451	ZIM	TDWG Level 3 code
1176451	Zimbabwe; South Africa (Transvaal province); Swaziland	text
1176453	TAN	TDWG Level 3 code
1176453	Tanzania	text
1176456	84    	TDWG Level 2 code
1176456	Brazil	text
1176460	ANG	TDWG Level 3 code
1176460	Angola; Namibia; Botswana; South Africa (Cape province); South Africa (Orange Free State province); Zimbabwe	text
1176460	BOT	TDWG Level 3 code
1176460	CPP	TDWG Level 3 code
1176460	NAM	TDWG Level 3 code
1176460	OFS	TDWG Level 3 code
1176460	ZIM	TDWG Level 3 code
1176464	Congo, Democratic Republic of the	text
1176464	ZAI	TDWG Level 3 code
1176466	GUI	TDWG Level 3 code
1176466	Guinea; Ivory Coast	text
1176466	IVO	TDWG Level 3 code
1176469	CMN	TDWG Level 3 code
1176469	GUI	TDWG Level 3 code
1176469	Guinea; Cameroon	text
1176472	PHI	TDWG Level 3 code
1176472	Philippines	text
1176475	DOM	TDWG Level 3 code
1176475	Dominican Republic	text
1176477	Cameroon	text
1176477	CMN	TDWG Level 3 code
1176478	Congo, Democratic Republic of the	text
1176478	ZAI	TDWG Level 3 code
1176479	CMN	TDWG Level 3 code
1176479	GGI-BI	TDWG Level 4 code
1176479	GGI-ST	TDWG Level 4 code
1176479	São Tomé and Príncipe (São Tomé Island); Equatorial Guinea, Republic of (Bioko Island); Cameroon	text
1176480	TAN	TDWG Level 3 code
1176480	Tanzania; Congo, Democratic Republic of the	text
1176480	ZAI	TDWG Level 3 code
1176481	TAN	TDWG Level 3 code
1176481	Tanzania; Congo, Democratic Republic of the	text
1176481	ZAI	TDWG Level 3 code
1176482	Congo, Democratic Republic of the	text
1176482	ZAI	TDWG Level 3 code
1176484	Mauritius (Saint Brandon Rocks)	text
1176486	AGE	TDWG Level 3 code
1176486	AGS	TDWG Level 3 code
1176486	AGW	TDWG Level 3 code
1176486	Argentina	text
1176489	Indonesia (Buru Island)	text
1176489	MOL	TDWG Level 3 code
1176491	51    	TDWG Level 2 code
1176491	New Zealand	text
1176492	51    	TDWG Level 2 code
1176492	New Zealand	text
1176494	ATP	TDWG Level 3 code
1176494	New Zealand; New Zealand (Auckland Islands)	text
1176496	BOL	TDWG Level 3 code
1176496	Bolivia	text
1176497	84    	TDWG Level 2 code
1176497	Brazil	text
1176502	CLM	TDWG Level 3 code
1176502	Colombia; Suriname	text
1176502	SUR	TDWG Level 3 code
1176503	AGE	TDWG Level 3 code
1176503	AGS	TDWG Level 3 code
1176503	AGW	TDWG Level 3 code
1176503	Argentina; Uruguay	text
1176503	URU	TDWG Level 3 code
1176504	Belize	text
1176504	BLZ	TDWG Level 3 code
1176505	TEX	TDWG Level 3 code
1176505	USA (Texas)	text
1176506	Brazil (Rio Grande do Sul state)	text
1176506	BZS-RS	TDWG Level 4 code
1176507	Brazil (Rio Grande do Sul state)	text
1176507	BZS-RS	TDWG Level 4 code
1176509	Madagascar	text
1176509	MDG	TDWG Level 3 code
1176510	Madagascar	text
1176510	MDG	TDWG Level 3 code
1176511	Madagascar	text
1176511	MDG	TDWG Level 3 code
1176513	MOZ	TDWG Level 3 code
1176513	Mozambique; South Africa (Natal province)	text
1176513	NAT	TDWG Level 3 code
1176514	ANG	TDWG Level 3 code
1176514	Angola; Namibia	text
1176514	NAM	TDWG Level 3 code
1176515	NAT	TDWG Level 3 code
1176515	South Africa (Natal province)	text
1176517	Brazil (Maranhão)	text
1176517	BZE-MA	TDWG Level 4 code
1176518	84    	TDWG Level 2 code
1176518	Brazil	text
1176519	84    	TDWG Level 2 code
1176519	French Guiana; Brazil	text
1176519	FRG	TDWG Level 3 code
1176520	CLM	TDWG Level 3 code
1176520	Colombia	text
1176521	FRG	TDWG Level 3 code
1176521	GUY	TDWG Level 3 code
1176521	Guyana; French Guiana	text
1176522	84    	TDWG Level 2 code
1176522	Brazil	text
1176524	JAM	TDWG Level 3 code
1176524	Jamaica	text
1176526	36    	TDWG Level 2 code
1176526	China	text
1176528	Indonesia (Sumba Island)	text
1176528	LSI-LS	TDWG Level 4 code
1176530	FRG	TDWG Level 3 code
1176530	SUR	TDWG Level 3 code
1176530	Suriname; French Guiana	text
1176532	MOZ	TDWG Level 3 code
1176532	Mozambique	text
1176533	CPP	TDWG Level 3 code
1176533	South Africa (Cape province)	text
1176534	CPP	TDWG Level 3 code
1176534	South Africa (Cape province)	text
1176537	84    	TDWG Level 2 code
1176537	Brazil	text
1176538	AGE	TDWG Level 3 code
1176538	AGS	TDWG Level 3 code
1176538	AGW	TDWG Level 3 code
1176538	Argentina	text
1176539	AGE	TDWG Level 3 code
1176539	AGS	TDWG Level 3 code
1176539	AGW	TDWG Level 3 code
1176539	Argentina	text
1176542	Cameroon	text
1176542	CMN	TDWG Level 3 code
1176543	MOZ	TDWG Level 3 code
1176543	TAN	TDWG Level 3 code
1176543	Tanzania; Mozambique	text
1176546	CMN	TDWG Level 3 code
1176546	GUI	TDWG Level 3 code
1176546	Guinea; Cameroon	text
1176548	AGE	TDWG Level 3 code
1176548	AGS	TDWG Level 3 code
1176548	AGW	TDWG Level 3 code
1176548	Argentina; Uruguay	text
1176548	URU	TDWG Level 3 code
1176550	Australia (Queensland)	text
1176550	QLD-QU	TDWG Level 4 code
1176551	Indonesia (Irian Jaya)	text
1176551	NWG-IJ	TDWG Level 4 code
1176553	36    	TDWG Level 2 code
1176553	China	text
1176554	Indonesia (Sulawesi)	text
1176554	SUL	TDWG Level 3 code
1176555	Indonesia (Irian Jaya)	text
1176555	NWG-IJ	TDWG Level 4 code
1176556	BOR	TDWG Level 3 code
1176556	Borneo Island	text
1176557	IND	TDWG Level 3 code
1176557	India	text
1176558	NWG-PN	TDWG Level 4 code
1176558	Papua New Guinea	text
1176559	JAW	TDWG Level 3 code
1176559	Malaysia (Malacca state); Singapore; Indonesia (Mentawei Islands); Indonesia (Sumatra); Indonesia (Java Island)	text
1176559	MLY-PM	TDWG Level 4 code
1176559	MLY-SI	TDWG Level 4 code
1176559	SUM	TDWG Level 3 code
1176560	IND	TDWG Level 3 code
1176560	Sri Lanka; India	text
1176560	SRL	TDWG Level 3 code
1176561	BOR	TDWG Level 3 code
1176561	Borneo Island	text
1176562	BOR	TDWG Level 3 code
1176562	Borneo Island	text
1176563	NWG-PN	TDWG Level 4 code
1176563	Papua New Guinea	text
1176564	Indonesia (Irian Jaya)	text
1176564	NWG-IJ	TDWG Level 4 code
1176565	BOR	TDWG Level 3 code
1176565	JAW	TDWG Level 3 code
1176565	Malaysia (Malacca state); Indonesia (Java Island); Borneo Island; Philippines	text
1176565	MLY-PM	TDWG Level 4 code
1176565	PHI	TDWG Level 3 code
1176566	Burma; Malaysia (Malacca state); Indonesia (Sumatra)	text
1176566	MLY-PM	TDWG Level 4 code
1176566	MYA	TDWG Level 3 code
1176566	SUM	TDWG Level 3 code
1176568	BOR	TDWG Level 3 code
1176568	Borneo Island	text
1176569	Indonesia (Mentawei Islands); Indonesia (Sumatra)	text
1176569	SUM	TDWG Level 3 code
1176570	VIE	TDWG Level 3 code
1176570	Vietnam	text
1176571	BOR-KA	TDWG Level 4 code
1176571	Indonesia (Kalimantan)	text
1176572	MLY-SI	TDWG Level 4 code
1176572	Singapore	text
1176573	VIE	TDWG Level 3 code
1176573	Vietnam	text
1176574	Indonesia (Sulawesi)	text
1176574	SUL	TDWG Level 3 code
1176575	NWG-PN	TDWG Level 4 code
1176575	Papua New Guinea	text
1176576	JAW	TDWG Level 3 code
1176576	Malaysia (Malacca state)?; Indonesia (Mentawei Islands)?; Indonesia (Java Island); Borneo Island?	text
1176577	Burma	text
1176577	MYA	TDWG Level 3 code
1176578	NWG-PN	TDWG Level 4 code
1176578	Papua New Guinea	text
1176579	36    	TDWG Level 2 code
1176579	China	text
1176580	BOR	TDWG Level 3 code
1176580	Borneo Island	text
1176581	BOR	TDWG Level 3 code
1176581	Borneo Island	text
1176582	NWG-PN	TDWG Level 4 code
1176582	Papua New Guinea	text
1176583	THA	TDWG Level 3 code
1176583	Thailand	text
1176584	BOR	TDWG Level 3 code
1176584	Borneo Island	text
1176585	36    	TDWG Level 2 code
1176585	China	text
1176586	NWG-PN	TDWG Level 4 code
1176586	Papua New Guinea	text
1176587	NWG-PN	TDWG Level 4 code
1176587	Papua New Guinea	text
1176588	BOR-SR	TDWG Level 4 code
1176588	Malaysia (Sarawak)	text
1176589	VIE	TDWG Level 3 code
1176589	Vietnam	text
1176590	IND	TDWG Level 3 code
1176590	India	text
1176591	MLY-PM	TDWG Level 4 code
1176591	Peninsular Malaysia	text
1176592	MLY-SI	TDWG Level 4 code
1176592	Singapore; Indonesia (Sumatra)	text
1176592	SUM	TDWG Level 3 code
1176599	Brazil (São Paulo); Brazil (Rio de Janeiro); Brazil (Pará)	text
1176599	BZL-RJ	TDWG Level 4 code
1176599	BZL-SP	TDWG Level 4 code
1176599	BZN-PA	TDWG Level 4 code
1176600	AGE	TDWG Level 3 code
1176600	AGS	TDWG Level 3 code
1176600	AGW	TDWG Level 3 code
1176600	BZC-MT	TDWG Level 4 code
1176600	BZE-MA	TDWG Level 4 code
1176600	BZE-PE	TDWG Level 4 code
1176600	BZL-ES	TDWG Level 4 code
1176600	BZL-MG	TDWG Level 4 code
1176600	BZL-RJ	TDWG Level 4 code
1176600	BZL-SP	TDWG Level 4 code
1176600	BZN-AM	TDWG Level 4 code
1176600	BZN-AP	TDWG Level 4 code
1176600	BZN-PA	TDWG Level 4 code
1176600	BZS-RS	TDWG Level 4 code
1176600	FRG	TDWG Level 3 code
1176600	GUY	TDWG Level 3 code
1176600	PAR	TDWG Level 3 code
1176600	PER	TDWG Level 3 code
1176600	SUR	TDWG Level 3 code
1176600	TRT	TDWG Level 3 code
1176600	VEN	TDWG Level 3 code
1176600	Venezuela; Trinidad and Tobago, Republic of (Trinidad); Guyana; Suriname; French Guiana; Peru; Paraguay; Argentina; Brazil (Rio Grande do Sul); Brazil (São Paulo); Brazil (Rio de Janeiro); Brazil (Espírito Santo); Brazil (Minas Gerais); Brazil (Mato Grosso); Brazil (Pernambuco, Maranhão, Amazonas, Amapá, Pará)	text
1176602	Trinidad and Tobago, Republic of (Trinidad)	text
1176602	TRT	TDWG Level 3 code
1176603	Brazil (Goiás)	text
1176603	BZC-GO	TDWG Level 4 code
1176604	BZC-MT	TDWG Level 4 code
1176604	BZS-SC	TDWG Level 4 code
1176604	VEN	TDWG Level 3 code
1176604	Venezuela; Brazil (Mato Grosso); Brazil (Santa Catarina)	text
1176605	Brazil (Goiás)	text
1176605	BZC-GO	TDWG Level 4 code
1176606	BZN-AP	TDWG Level 4 code
1176606	VEN	TDWG Level 3 code
1176606	Venezuela; Brazil (Amapá)	text
1176607	Brazil (Espirito Santo); Brazil (Mato Grosso)	text
1176607	BZC-MT	TDWG Level 4 code
1176607	BZL-ES	TDWG Level 4 code
1176608	Brazil (Rio Grande do Sul); Brazil (São Paulo)	text
1176608	BZL-SP	TDWG Level 4 code
1176608	BZS-RS	TDWG Level 4 code
1176609	Brazil (Amazonas)	text
1176609	BZN-AM	TDWG Level 4 code
1176609	CLM	TDWG Level 3 code
1176610	Brazil (São Paulo)	text
1176610	BZL-SP	TDWG Level 4 code
1176611	AGE	TDWG Level 3 code
1176611	AGS	TDWG Level 3 code
1176611	AGW	TDWG Level 3 code
1176611	BZC-GO	TDWG Level 4 code
1176611	BZC-MT	TDWG Level 4 code
1176611	BZE-CE	TDWG Level 4 code
1176611	BZE-MA	TDWG Level 4 code
1176611	BZL-MG	TDWG Level 4 code
1176611	BZL-RJ	TDWG Level 4 code
1176611	BZN-AM	TDWG Level 4 code
1176611	BZN-PA	TDWG Level 4 code
1176611	CLM	TDWG Level 3 code
1176611	FRG	TDWG Level 3 code
1176611	GUY	TDWG Level 3 code
1176611	PER	TDWG Level 3 code
1176611	SUR	TDWG Level 3 code
1176611	VEN	TDWG Level 3 code
1176611	Venezuela; Guyana; Suriname; French Guiana; Peru; Argentina; Brazil (Maranhão); Brazil (Ceará); Brazil (Mato Grosso); Brazil (Goiás); Brazil (Minas Gerais); Brazil (Amazonas); Brazil (Pará); Brazil (Rio de Janeiro)	text
1176613	Brazil (Pará)	text
1176613	BZN-PA	TDWG Level 4 code
1176614	PER	TDWG Level 3 code
1176614	Peru	text
1176615	Brazil (Minas Gerais)	text
1176615	BZL-MG	TDWG Level 4 code
1176616	BZC-MT	TDWG Level 4 code
1176618	ETH	TDWG Level 3 code
1176618	Ethiopia	text
1176619	Cameroon	text
1176619	CMN	TDWG Level 3 code
1176620	UGA	TDWG Level 3 code
1176620	Uganda	text
1176621	TAN	TDWG Level 3 code
1176621	Tanzania	text
1176622	TAN	TDWG Level 3 code
1176622	Tanzania; Congo, Democratic Republic of the	text
1176622	ZAI	TDWG Level 3 code
1176624	FRG	TDWG Level 3 code
1176624	GUY	TDWG Level 3 code
1176624	Guyana; French Guiana	text
1176626	CLM	TDWG Level 3 code
1176626	Colombia	text
1176629	IND	TDWG Level 3 code
1176629	India	text
1176630	Australia (Lord Howe Island)	text
1176630	SOL-SO	TDWG Level 4 code
1176631	Indonesia (Java Island)	text
1176631	JAW	TDWG Level 3 code
1176632	Australia (Queensland)	text
1176632	QLD-QU	TDWG Level 4 code
1176633	Indonesia (Mentawei Islands)	text
1176633	SUM	TDWG Level 3 code
1176634	Australia (Queensland); Australia (New South Wales)	text
1176634	NSW-NS	TDWG Level 4 code
1176634	QLD-QU	TDWG Level 4 code
1176635	Mauritius (Rodrigues Island)	text
1176635	ROD	TDWG Level 3 code
1176636	New Caledonia	text
1176636	NWC	TDWG Level 3 code
1176637	New Caledonia	text
1176637	NWC	TDWG Level 3 code
1176638	Cameroon; Congo, Democratic Republic of the	text
1176638	CMN	TDWG Level 3 code
1176638	ZAI	TDWG Level 3 code
1176639	IND	TDWG Level 3 code
1176639	India	text
1176641	Mascarene Islands	text
1176641	MAU	TDWG Level 3 code
1176641	QLD	TDWG Level 3 code
1176641	ROD	TDWG Level 3 code
1176642	Australia (Queensland)	text
1176642	QLD-QU	TDWG Level 4 code
1176643	Australia (Queensland)	text
1176643	QLD-QU	TDWG Level 4 code
1176644	Australia (Victoria); Australia (South Australia)	text
1176644	SOA	TDWG Level 3 code
1176644	VIC	TDWG Level 3 code
1176647	Australia (Queensland)	text
1176647	QLD-QU	TDWG Level 4 code
1176648	Congo, Democratic Republic of the	text
1176648	ZAI	TDWG Level 3 code
1176649	Australia (Queensland); Australia (Northern Territory)	text
1176649	NTA	TDWG Level 3 code
1176649	QLD-QU	TDWG Level 4 code
1176650	Australia (Western Australia); Australia (Northern Territory)	text
1176650	NTA	TDWG Level 3 code
1176650	WAU-WA	TDWG Level 4 code
1176651	Indonesia (Sulawesi)	text
1176651	SUL	TDWG Level 3 code
1176652	Australia (Western Australia); Australia (Northern Territory); Australia (Queensland)	text
1176652	NTA	TDWG Level 3 code
1176652	QLD-QU	TDWG Level 4 code
1176652	WAU-WA	TDWG Level 4 code
1176653	New Caledonia	text
1176653	NWC	TDWG Level 3 code
1176654	New Caledonia	text
1176654	NWC	TDWG Level 3 code
1176655	Indonesia (Sulawesi)	text
1176655	SUL	TDWG Level 3 code
1176656	Australia (Western Australia)	text
1176656	WAU-WA	TDWG Level 4 code
1176658	Indonesia (Sumba Island)	text
1176658	LSI-LS	TDWG Level 4 code
1176659	36    	TDWG Level 2 code
1176659	China	text
1176660	PHI	TDWG Level 3 code
1176660	Philippines	text
1176661	MOZ	TDWG Level 3 code
1176661	Mozambique; Congo, Democratic Republic of the	text
1176661	ZAI	TDWG Level 3 code
1176662	SEY	TDWG Level 3 code
1176662	Seychelles	text
1176664	ETH	TDWG Level 3 code
1176664	Ethiopia; Kenya; Tanzania; Congo, Democratic Republic of the; Rwanda	text
1176664	KEN	TDWG Level 3 code
1176664	RWA	TDWG Level 3 code
1176664	TAN	TDWG Level 3 code
1176664	ZAI	TDWG Level 3 code
1176666	BOR	TDWG Level 3 code
1176666	Malaysia (Malacca state); Singapore; Indonesia (Sumatra); Borneo Island; Indonesia (Sulawesi); Philippines	text
1176666	MLY-PM	TDWG Level 4 code
1176666	MLY-SI	TDWG Level 4 code
1176666	PHI	TDWG Level 3 code
1176666	SUL	TDWG Level 3 code
1176666	SUM	TDWG Level 3 code
1176667	42    	TDWG Level 2 code
1176667	Indonesia (Komodo Island)	text
1176667	LSI-LS	TDWG Level 4 code
1176668	Australia (Queensland)	text
1176668	QLD-QU	TDWG Level 4 code
1176669	Australia (Northern Territory)	text
1176669	NTA	TDWG Level 3 code
1176670	MOZ	TDWG Level 3 code
1176670	TAN	TDWG Level 3 code
1176670	Tanzania; Mozambique	text
1176671	New Guinea Island; Sumatra?	text
1176671	NWG	TDWG Level 3 code
1176673	CGS	TDWG Level 3 code
1176673	IVO	TDWG Level 3 code
1176673	Mascarene Islands; Maldive Islands; Seychelles; Chagos Archipelago; Southern Sudan; Ivory Coast; St Helena	text
1176673	MAU	TDWG Level 3 code
1176673	MDV	TDWG Level 3 code
1176673	ROD	TDWG Level 3 code
1176673	SEY	TDWG Level 3 code
1176673	STH	TDWG Level 3 code
1176675	Australia (Queensland)	text
1176675	QLD-QU	TDWG Level 4 code
1176676	PHI	TDWG Level 3 code
1176676	Philippines	text
1176677	New Caledonia	text
1176677	NWC	TDWG Level 3 code
1176678	New Caledonia	text
1176678	NWC	TDWG Level 3 code
1176679	Australia (New South Wales)	text
1176679	NSW-NS	TDWG Level 4 code
1176681	Australia (Queensland); Australia (Northern Territory)	text
1176681	NTA	TDWG Level 3 code
1176681	QLD-QU	TDWG Level 4 code
1176682	PHI	TDWG Level 3 code
1176682	Philippines	text
1176683	CKI	TDWG Level 3 code
1176683	EAS	TDWG Level 3 code
1176683	FIJ	TDWG Level 3 code
1176683	HAW	TDWG Level 3 code
1176683	KOR	TDWG Level 3 code
1176683	LSI	TDWG Level 3 code
1176683	MAU	TDWG Level 3 code
1176683	MLY-PM	TDWG Level 4 code
1176683	MLY-SI	TDWG Level 4 code
1176683	MOL	TDWG Level 3 code
1176683	MRQ	TDWG Level 3 code
1176683	NNS	TDWG Level 3 code
1176683	NWC	TDWG Level 3 code
1176683	NWG	TDWG Level 3 code
1176683	PHI	TDWG Level 3 code
1176683	ROD	TDWG Level 3 code
1176683	SAM-WS	TDWG Level 4 code
1176683	SCI	TDWG Level 3 code
1176683	SOL	TDWG Level 3 code
1176683	Sri Lanka; Australia (Cocos Islands); Malaysia (Malacca state); Singapore; Indonesia (Riau Lingga Islands); Indonesia; Philippines; Taiwan; Japan (Ryukyu Islands); Korea; Indonesia (Obi Island); Indonesia (Kei Islands); New Guinea Island; New Caledonia; Vanuatu; Fiji; Samoa; USA (Hawaii); Society Islands; Marquesas Islands; Chile (Easter Island); Mascarene Islands; Solomon Islands	text
1176683	SRL	TDWG Level 3 code
1176683	TAI	TDWG Level 3 code
1176683	VAN	TDWG Level 3 code
1176687	Australia (Western Australia)	text
1176687	WAU-WA	TDWG Level 4 code
1176688	Australia (Queensland)	text
1176688	QLD-QU	TDWG Level 4 code
1176689	CGS	TDWG Level 3 code
1176689	COM	TDWG Level 3 code
1176689	Mascarene Islands; Comoro Islands; Seychelles; Chagos Archipelago	text
1176689	MAU	TDWG Level 3 code
1176689	QLD	TDWG Level 3 code
1176689	ROD	TDWG Level 3 code
1176689	SEY	TDWG Level 3 code
1176690	Australia (Queensland); Australia (New South Wales); Australia (Victoria); Australia (South Australia)	text
1176690	NSW-NS	TDWG Level 4 code
1176690	QLD-QU	TDWG Level 4 code
1176690	SOA	TDWG Level 3 code
1176690	VIC	TDWG Level 3 code
1176693	Australia (Western Australia)	text
1176693	WAU-WA	TDWG Level 4 code
1176694	Australia (Queensland)	text
1176694	QLD-QU	TDWG Level 4 code
1176695	Australia (Western Australia)	text
1176695	WAU-WA	TDWG Level 4 code
1176696	36    	TDWG Level 2 code
1176696	China	text
1176697	CLM	TDWG Level 3 code
1176697	Colombia	text
1176698	Australia (Queensland)	text
1176698	QLD-QU	TDWG Level 4 code
1176699	Australia (Western Australia)	text
1176699	WAU-WA	TDWG Level 4 code
1176700	Australia (Western Australia)	text
1176700	WAU-WA	TDWG Level 4 code
1176701	Australia (Queensland)	text
1176701	QLD-QU	TDWG Level 4 code
1176702	NEP	TDWG Level 3 code
1176702	Nepal	text
1176703	IND	TDWG Level 3 code
1176703	India; Thailand; Singapore	text
1176703	MLY-SI	TDWG Level 4 code
1176703	THA	TDWG Level 3 code
1176706	New Caledonia	text
1176706	NWC	TDWG Level 3 code
1176707	MLW	TDWG Level 3 code
1176707	MOZ	TDWG Level 3 code
1176707	TAN	TDWG Level 3 code
1176707	Tanzania; Malawi; Mozambique	text
1176709	New Caledonia	text
1176709	NWC	TDWG Level 3 code
1176710	Australia (Northern Territory)	text
1176710	NTA	TDWG Level 3 code
1176711	Australia (Queensland)	text
1176711	QLD-QU	TDWG Level 4 code
1176712	Indonesia (Sumatra)	text
1176712	SUM	TDWG Level 3 code
1176713	Indonesia (Mentawei Islands)	text
1176713	SUM	TDWG Level 3 code
1176714	42    	TDWG Level 2 code
1176714	Indonesia (Komodo Island)	text
1176714	LSI-LS	TDWG Level 4 code
1176715	CKI	TDWG Level 3 code
1176715	HAW	TDWG Level 3 code
1176715	NWG	TDWG Level 3 code
1176715	SAM-WS	TDWG Level 4 code
1176715	USA (Hawaii); Samoa; New Guinea Island; Australia (Cocos Islands)	text
1176717	Australia (New South Wales); Australia (Victoria); Australia (Tasmania); Fiji	text
1176717	FIJ	TDWG Level 3 code
1176717	NSW-NS	TDWG Level 4 code
1176717	TAS	TDWG Level 3 code
1176717	VIC	TDWG Level 3 code
1176721	Australia (Queensland)	text
1176721	QLD-QU	TDWG Level 4 code
1176722	Australia (Northern Territory)	text
1176722	NTA	TDWG Level 3 code
1176723	Australia (Queensland)	text
1176723	QLD-QU	TDWG Level 4 code
1176724	Australia (Queensland)	text
1176724	QLD-QU	TDWG Level 4 code
1176725	Cameroon; Congo, Democratic Republic of the	text
1176725	CMN	TDWG Level 3 code
1176725	ZAI	TDWG Level 3 code
1176726	Australia (Queensland)	text
1176726	QLD-QU	TDWG Level 4 code
1176727	Australia (Northern Territory)	text
1176727	NTA	TDWG Level 3 code
1176728	Samoa	text
1176728	SAM-WS	TDWG Level 4 code
1176729	New Caledonia	text
1176729	NWC	TDWG Level 3 code
1176730	BOR	TDWG Level 3 code
1176730	Borneo Island	text
1176731	Australia (Western Australia); Australia (South Australia)	text
1176731	SOA	TDWG Level 3 code
1176731	WAU-WA	TDWG Level 4 code
1176732	Australia (Queensland)	text
1176732	QLD-QU	TDWG Level 4 code
1176733	36    	TDWG Level 2 code
1176733	China; Burma	text
1176733	MYA	TDWG Level 3 code
1176734	36    	TDWG Level 2 code
1176734	Japan (Iwo Jima Island); China; Thailand; Malaysia (Malacca state); Indonesia (Java Island); Indonesia (Rintja Island); Indonesia (Komodo Island); Indonesia (Sumba Island); Indonesia (Sumbawa Island); Timor Island; Indonesia (Wetar Island)	text
1176734	JAW	TDWG Level 3 code
1176734	KZN	TDWG Level 3 code
1176734	LSI-ET	TDWG Level 4 code
1176734	LSI-LS	TDWG Level 4 code
1176734	MLY-PM	TDWG Level 4 code
1176734	TAI	TDWG Level 3 code
1176734	THA	TDWG Level 3 code
1176736	Australia (Queensland)	text
1176736	QLD-QU	TDWG Level 4 code
1176741	CHH	TDWG Level 3 code
1176743	CHS-GX	TDWG Level 4 code
1176744	CHH	TDWG Level 3 code
1176745	CHS-FJ	TDWG Level 4 code
1176746	CHH	TDWG Level 3 code
1176747	CHC-GZ	TDWG Level 4 code
1176747	CHH	TDWG Level 3 code
1176747	CHS-AH	TDWG Level 4 code
1176747	CHS-FJ	TDWG Level 4 code
1176747	CHS-GX	TDWG Level 4 code
1176747	CHS-JX	TDWG Level 4 code
1176749	84    	TDWG Level 2 code
1176749	Brazil	text
1176750	Brazil (Acre)	text
1176750	BZN-AC	TDWG Level 4 code
1176751	HAI-HA	TDWG Level 4 code
1176751	Haiti	text
1176752	Trinidad and Tobago, Republic of (Trinidad)	text
1176752	TRT	TDWG Level 3 code
1176753	CAL	TDWG Level 3 code
1176753	LEE-AB	TDWG Level 4 code
1176753	LEE-SM	TDWG Level 4 code
1176753	LEE-VI	TDWG Level 4 code
1176753	TRT	TDWG Level 3 code
1176753	USA (St Croix Island); Leeward Islands (St-Barthélémy Island); Antigua and Barbuda (Antigua Island); Trinidad and Tobago, Republic of (Trinidad); Virgin Islands	text
1176754	Brazil (Bahia); Brazil (Pernambuco)	text
1176754	BZE-BA	TDWG Level 4 code
1176754	BZE-PE	TDWG Level 4 code
1176755	Brazil (Bahia)	text
1176755	BZE-BA	TDWG Level 4 code
1176756	BZE-BA	TDWG Level 4 code
1176757	BZE-BA	TDWG Level 4 code
1176758	BZL-RJ	TDWG Level 4 code
1176759	PUE	TDWG Level 3 code
1176759	Puerto Rico	text
1176760	Brazil (Rio de Janeiro)	text
1176760	BZL-RJ	TDWG Level 4 code
1176761	JAM	TDWG Level 3 code
1176761	Jamaica	text
1176762	JAM	TDWG Level 3 code
1176762	Jamaica	text
1176763	BAH	TDWG Level 3 code
1176763	CUB	TDWG Level 3 code
1176763	Cuba; Bahamas, The	text
1176765	Brazil (Rio de Janeiro)	text
1176765	BZL-RJ	TDWG Level 4 code
1176766	BZE-BA	TDWG Level 4 code
1176767	CUB	TDWG Level 3 code
1176767	Cuba	text
1176768	Trinidad and Tobago, Republic of (Trinidad)	text
1176768	TRT	TDWG Level 3 code
1176769	BAH	TDWG Level 3 code
1176769	Bahamas, The	text
1176770	Guadeloupe Islands	text
1176770	LEE-GU	TDWG Level 4 code
1176771	PUE	TDWG Level 3 code
1176771	Puerto Rico	text
1176772	BLZ	TDWG Level 3 code
1176772	HON	TDWG Level 3 code
1176772	Honduras; Belize	text
1176773	Belize	text
1176773	BLZ	TDWG Level 3 code
1176774	84    	TDWG Level 2 code
1176774	Brazil	text
1176775	PAN	TDWG Level 3 code
1176775	Panama	text
1176776	BZL-RJ	TDWG Level 4 code
1176777	Brazil (Rio de Janeiro); Brazil (Bahia)	text
1176777	BZE-BA	TDWG Level 4 code
1176777	BZL-RJ	TDWG Level 4 code
1176778	84    	TDWG Level 2 code
1176778	Brazil	text
1176779	JAM	TDWG Level 3 code
1176779	Jamaica	text
1176780	HAI-HA	TDWG Level 4 code
1176780	Haiti	text
1176781	Brazil (Bahia)	text
1176781	BZE-BA	TDWG Level 4 code
1176782	JAM	TDWG Level 3 code
1176782	Jamaica	text
1176783	JAM	TDWG Level 3 code
1176783	Jamaica	text
1176784	HAI-HA	TDWG Level 4 code
1176784	Haiti	text
1176785	84    	TDWG Level 2 code
1176785	Brazil	text
1176786	BZC-MT	TDWG Level 4 code
1176787	AGE	TDWG Level 3 code
1176787	AGS	TDWG Level 3 code
1176787	AGW	TDWG Level 3 code
1176787	Argentina	text
1176788	Brazil	text
1176788	BZL-RJ	TDWG Level 4 code
1176790	84    	TDWG Level 2 code
1176790	Brazil	text
1176791	JAM	TDWG Level 3 code
1176791	Jamaica	text
1176792	BZE-PE	TDWG Level 4 code
1176793	BZN-RO	TDWG Level 4 code
