AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
264698	262963	ossalensis	Vandel, 1946	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264698		urn:lsid:marinespecies.org:taxname:264698	
264699	262989	albida	(Nordenstam, 1933)	Subspecies	accepted	Accepted name	0	marine		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264699		urn:lsid:marinespecies.org:taxname:264699	
264341	258116	austrogeorgiensis	Nordenstam, 1933	Subspecies	accepted	Accepted name	0			Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264341		urn:lsid:marinespecies.org:taxname:264341	
264700	263022	baliensis	Herold, 1931	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264700		urn:lsid:marinespecies.org:taxname:264700	
264701	263054	colasi	Vandel, 1960	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264701		urn:lsid:marinespecies.org:taxname:264701	
264702	263054	desertarum	Vandel, 1960	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264702		urn:lsid:marinespecies.org:taxname:264702	
264703	263061	bremondi	Vandel, 1960	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264703		urn:lsid:marinespecies.org:taxname:264703	
264704	263061	wollastoni	(Paulian de Felice, 1939)	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264704		urn:lsid:marinespecies.org:taxname:264704	
264243	220728	annandalei	Stebbing, 1911	Subspecies	accepted	Accepted name	0	marine		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264243		urn:lsid:marinespecies.org:taxname:264243	
264244	220728	travancorensis	Pillai, 1955	Subspecies	accepted	Accepted name	0	marine		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264244		urn:lsid:marinespecies.org:taxname:264244	
